Unnamed: 0,Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
740,MAIN MARKET,PLANTATION,'2089,0.06,0.24,16,9,24.84,24.9,37,24.78,24.84,24.9,24.84,s,21-Oct-19,05:00PM,24.84,UNITED PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2089
741,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7133,0.03,6.12,"1,774",24,0.515,0.525,150,0.49,0.495,0.52,0.495,s,21-Oct-19,05:00PM,0.52,UNITED U-LI CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7133
742,MAIN MARKET,PROPERTY,'5200,0.05,2.62,"17,483",170,1.95,1.96,71,1.91,1.93,1.96,1.93,s,21-Oct-19,05:00PM,1.96,UOA DEVELOPMENT BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5200
743,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5110,-,-,"1,000",861,1.21,1.22,100,1.21,1.22,1.22,1.21,s,21-Oct-19,05:00PM,1.21,UOA REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5110
744,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7757,-,-,20,20,2.18,2.28,25,2.2,2.2,2.2,2.2,s,21-Oct-19,05:00PM,2.2,UPA CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7757
745,MAIN MARKET,TECHNOLOGY,'5292,0.12,6.32,"63,182",136,2.02,2.03,300,1.9,1.92,2.02,1.92,s,21-Oct-19,05:00PM,2.02,UWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5292
746,MAIN MARKET,ENERGY,'7250,0.02,1.96,"64,117","3,380",1.04,1.05,"4,279",1.02,1.02,1.05,1.01,s,21-Oct-19,05:00PM,1.04,UZMA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7250
747,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6963,0.01,0.75,"44,604","3,626",1.33,1.34,648,1.33,1.33,1.35,1.32,s,21-Oct-19,05:00PM,1.34,V.S. INDUSTRY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6963
748,MAIN MARKET,ENERGY,'5243,-,-,"55,033","82,756",0.33,0.335,"33,908",0.33,0.33,0.335,0.33,s,21-Oct-19,05:00PM,0.33,VELESTO ENERGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5243
749,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4995,0.03,10.91,979,"1,095",0.28,0.31,140,0.275,0.28,0.305,0.28,s,21-Oct-19,05:00PM,0.305,VERSATILE CREATIVE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4995
750,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7240,-0.02,-2.2,"6,301",491,0.885,0.9,585,0.91,0.9,0.91,0.88,s,21-Oct-19,05:00PM,0.89,VERTICE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7240
751,MAIN MARKET,TECHNOLOGY,'0097,0.04,0.48,"1,225",5,8.26,8.29,5,8.25,8.25,8.3,8.25,s,21-Oct-19,05:00PM,8.29,VITROX CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0097
752,MAIN MARKET,CONSTRUCTION,'7070,-0.005,-0.56,"16,220",50,0.875,0.88,"1,005",0.885,0.885,0.885,0.865,s,21-Oct-19,05:00PM,0.88,VIZIONE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7070
753,MAIN MARKET,TECHNOLOGY,'5162,0.01,0.97,928,415,1.03,1.04,480,1.03,1.03,1.04,1.03,s,21-Oct-19,05:00PM,1.04,VSTECS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5162
754,MAIN MARKET,ENERGY,'5142,0.02,2.02,"71,853",9,1.01,1.02,"1,010",0.99,0.965,1.03,0.965,s,21-Oct-19,05:00PM,1.01,WAH SEONG CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5142
755,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7203,-0.04,-4.28,417,250,0.885,0.93,140,0.935,0.905,0.925,0.89,s,21-Oct-19,05:00PM,0.895,WANG-ZHENG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7203
756,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5016,-,-,-,1,1.71,2.1,1,1.95,-,-,-,s,21-Oct-19,05:00PM,-,WARISAN TC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5016
757,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7226,-,-,-,50,0.44,0.5,30,0.5,-,-,-,s,21-Oct-19,05:00PM,-,WATTA HOLDING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7226
758,MAIN MARKET,CONSTRUCTION,'3565,-0.01,-2.38,"10,612",70,0.405,0.41,37,0.42,0.42,0.42,0.4,s,21-Oct-19,05:00PM,0.41,WCE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3565
759,MAIN MARKET,CONSTRUCTION,'9679,0.025,2.87,"6,691",640,0.885,0.895,451,0.87,0.88,0.895,0.88,s,21-Oct-19,05:00PM,0.895,WCT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9679
760,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7231,-0.01,-0.87,857,70,1.15,1.16,300,1.15,1.15,1.15,1.14,s,21-Oct-19,05:00PM,1.14,WELLCALL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7231
761,MAIN MARKET,TRANSPORTATION & LOGISTICS,'5246,0.01,0.23,"12,234",1,4.35,4.36,"9,589",4.35,4.23,4.4,4.23,s,21-Oct-19,05:00PM,4.36,WESTPORTS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5246
762,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5009,-,-,-,50,1.11,1.14,84,1.14,-,-,-,s,21-Oct-19,05:00PM,-,WHITE HORSE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5009
763,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7692,-,-,-,30,0.51,0.7,200,0.565,-,-,-,s,21-Oct-19,05:00PM,-,WIDETECH (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7692
764,MAIN MARKET,TECHNOLOGY,'0008,0.01,2.38,"1,635",200,0.425,0.43,10,0.42,0.42,0.435,0.42,s,21-Oct-19,05:00PM,0.43,WILLOWGLEN MSC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0008
765,MAIN MARKET,PROPERTY,'6378,-,-,-,"2,790",0.07,0.08,450,0.07,-,-,-,s,21-Oct-19,05:00PM,-,WMG HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6378
766,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7050,-,-,"1,081",20,0.435,0.45,389,0.45,0.43,0.455,0.425,s,21-Oct-19,05:00PM,0.45,WONG ENGINEERING CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7050
767,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7025,-,-,-,50,0.53,0.59,99,0.6,-,-,-,s,21-Oct-19,05:00PM,-,WOODLANDOR HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7025
768,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4243,0.025,5.26,"14,513",500,0.49,0.5,868,0.475,0.475,0.5,0.475,s,21-Oct-19,05:00PM,0.5,WTK HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4243
769,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7245,-0.01,-3.57,"53,032","6,391",0.27,0.275,"9,701",0.28,0.28,0.285,0.27,s,21-Oct-19,05:00PM,0.27,WZ SATU BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7245
770,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7121,0.085,22.67,"2,760",550,0.425,0.47,300,0.375,0.38,0.46,0.38,s,21-Oct-19,05:00PM,0.46,XIAN LENG HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7121
771,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5156,-,-,231,"60,391",0.075,0.08,"10,343",0.08,0.075,0.08,0.075,s,21-Oct-19,05:00PM,0.08,XIDELANG HOLDINGS LTD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5156
772,MAIN MARKET,TRANSPORTATION & LOGISTICS,'5267,-0.005,-0.98,"25,872",727,0.505,0.51,601,0.51,0.51,0.525,0.505,s,21-Oct-19,05:00PM,0.505,XIN HWA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5267
773,MAIN MARKET,PROPERTY,'7003,-,-,-,6,0.85,0.94,490,0.85,-,-,-,s,21-Oct-19,05:00PM,-,Y&G CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7003
774,MAIN MARKET,HEALTH CARE,'7178,0.04,1.77,147,3,2.29,2.3,20,2.26,2.28,2.3,2.28,s,21-Oct-19,05:00PM,2.3,Y.S.P.SOUTHEAST ASIA HOLDING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7178
775,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5584,-0.01,-0.46,140,1,2.18,2.19,40,2.19,2.18,2.18,2.18,s,21-Oct-19,05:00PM,2.18,YEE LEE CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5584
776,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5048,-,-,-,"1,200",0.585,0.6,894,0.6,-,-,-,s,21-Oct-19,05:00PM,-,YI-LAI BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5048
777,MAIN MARKET,ENERGY,'7293,-0.07,-0.99,"4,931",60,6.97,6.99,120,7.06,7.06,7.07,6.96,s,21-Oct-19,05:00PM,6.99,YINSON HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7293
778,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7020,-,-,410,"7,530",0.1,0.105,"4,280",0.1,0.1,0.1,0.1,s,21-Oct-19,05:00PM,0.1,YKGI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7020
779,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7014,-,-,-,200,0.195,0.25,140,0.205,-,-,-,s,21-Oct-19,05:00PM,-,YLI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7014
780,MAIN MARKET,PROPERTY,'3158,0.04,1.56,139,100,2.59,2.6,73,2.56,2.58,2.6,2.56,s,21-Oct-19,05:00PM,2.6,YNH PROPERTY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3158
781,MAIN MARKET,PROPERTY,'7066,-,-,"56,185","5,793",0.19,0.195,"1,076",0.195,0.19,0.2,0.19,s,21-Oct-19,05:00PM,0.195,YONG TAI BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7066
782,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5159,-,-,614,1,0.985,0.99,105,0.985,0.985,0.985,0.98,s,21-Oct-19,05:00PM,0.985,YOONG ONN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5159
783,MAIN MARKET,UTILITIES,'4677,-,-,"25,635",100,0.94,0.945,38,0.94,0.945,0.945,0.935,s,21-Oct-19,05:00PM,0.94,YTL CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4677
784,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5109,-,-,"15,496",7,1.32,1.33,647,1.32,1.33,1.33,1.32,s,21-Oct-19,05:00PM,1.32,YTL HOSPITALITY REIT,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5109
785,MAIN MARKET,UTILITIES,'6742,-,-,"53,847","16,572",0.73,0.735,"7,744",0.735,0.735,0.745,0.73,s,21-Oct-19,05:00PM,0.735,YTL POWER INTERNATIONAL BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6742
786,MAIN MARKET,CONSTRUCTION,'7028,-,-,"6,088",551,0.34,0.345,750,0.345,0.34,0.345,0.34,s,21-Oct-19,05:00PM,0.345,ZECON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7028
787,MAIN MARKET,CONSTRUCTION,'2283,0.005,7.14,"4,851","42,140",0.07,0.075,9,0.07,0.07,0.08,0.07,s,21-Oct-19,05:00PM,0.075,ZELAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2283
788,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5131,-0.03,-1.95,709,888,1.51,1.52,10,1.54,1.52,1.52,1.51,s,21-Oct-19,05:00PM,1.51,ZHULIAN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5131
789,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0122,-,-,-,320,0.24,0.5,"4,500",0.26,-,-,-,-,21-Oct-19,05:00PM,-,ADVANCE INFORMATION MARKETING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0122
790,ACE MARKET,TECHNOLOGY,'0181,0.01,3.45,"91,838","3,260",0.295,0.3,"8,014",0.29,0.29,0.3,0.29,-,21-Oct-19,05:00PM,0.3,AEMULUS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0181
791,ACE MARKET,TRANSPORTATION & LOGISTICS,'0048,-,-,100,"1,001",0.05,0.065,"2,988",0.05,0.05,0.05,0.05,-,21-Oct-19,05:00PM,0.05,ANCOM LOGISTICS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0048
792,ACE MARKET,TECHNOLOGY,'0119,0.01,9.09,"30,759","2,218",0.12,0.125,"3,122",0.11,0.11,0.125,0.11,-,21-Oct-19,05:00PM,0.12,APPASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0119
793,ACE MARKET,TECHNOLOGY,'0068,-0.005,-3.45,"2,227","1,369",0.14,0.15,277,0.145,0.145,0.15,0.14,-,21-Oct-19,05:00PM,0.14,ASDION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0068
794,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0105,-,-,700,"9,850",0.065,0.07,"4,178",0.065,0.065,0.065,0.065,-,21-Oct-19,05:00PM,0.065,ASIA POLY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0105
795,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0072,-,-,"270,156","97,498",0.065,0.07,"6,068",0.07,0.065,0.075,0.065,-,21-Oct-19,05:00PM,0.07,AT SYSTEMATIZATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0072
796,ACE MARKET,CONSUMER PRODUCTS & SERVICES,'0098,0.025,4.95,"134,553","5,004",0.525,0.53,"1,651",0.505,0.505,0.54,0.505,s,21-Oct-19,05:00PM,0.53,BAHVEST RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0098
797,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0187,0.005,3.45,"27,784","4,360",0.15,0.155,"6,230",0.145,0.145,0.155,0.145,-,21-Oct-19,05:00PM,0.15,BCM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0187
798,ACE MARKET,TELECOMMUNICATIONS & MEDIA,'0195,-0.02,-5.33,"42,558",947,0.355,0.36,362,0.375,0.375,0.38,0.355,-,21-Oct-19,05:00PM,0.355,BINASAT COMMUNICATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0195
799,ACE MARKET,CONSUMER PRODUCTS & SERVICES,'0179,-,-,"3,410","20,290",0.185,0.19,110,0.19,0.19,0.19,0.185,-,21-Oct-19,05:00PM,0.19,BIOALPHA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0179
800,ACE MARKET,UTILITIES,'0011,0.005,2.33,1,"2,390",0.21,0.22,"2,911",0.215,0.22,0.22,0.22,-,21-Oct-19,05:00PM,0.22,BRITE-TECH BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0011
801,ACE MARKET,TECHNOLOGY,'0191,-0.005,-2.38,"1,911",265,0.205,0.21,500,0.21,0.21,0.215,0.205,-,21-Oct-19,05:00PM,0.205,CABNET HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0191
802,ACE MARKET,HEALTH CARE,'0163,0.01,7.14,"9,265",753,0.15,0.155,"3,710",0.14,0.145,0.15,0.145,-,21-Oct-19,05:00PM,0.15,CAREPLUS GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0163
803,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0102,-,-,"1,360","1,040",0.08,0.085,"1,692",0.08,0.08,0.08,0.08,-,21-Oct-19,05:00PM,0.08,CONNECTCOUNTY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0102
804,ACE MARKET,TECHNOLOGY,'0152,-,-,400,500,0.115,0.12,150,0.12,0.12,0.12,0.12,-,21-Oct-19,05:00PM,0.12,DGB ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0152
805,ACE MARKET,TECHNOLOGY,'0131,-,-,"4,921","11,682",0.09,0.095,"18,850",0.09,0.09,0.09,0.09,-,21-Oct-19,05:00PM,0.09,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0131
806,ACE MARKET,CONSUMER PRODUCTS & SERVICES,'0205,0.01,5.88,"19,492","1,003",0.175,0.18,"10,617",0.17,0.175,0.18,0.175,-,21-Oct-19,05:00PM,0.18,DPI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0205
807,ACE MARKET,TECHNOLOGY,'0154,0.005,50,"12,292","868,618",0.01,0.015,"482,581",0.01,0.015,0.015,0.01,-,21-Oct-19,05:00PM,0.015,EA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0154
808,ACE MARKET,TECHNOLOGY,'0107,-,-,"13,129","316,659",0.03,0.035,"77,691",0.03,0.035,0.035,0.03,-,21-Oct-19,05:00PM,0.03,EDUSPEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0107
809,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0100,-0.01,-5.71,50,250,0.165,0.175,160,0.175,0.165,0.165,0.165,-,21-Oct-19,05:00PM,0.165,ES CERAMICS TECHNOLOGY BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0100
810,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0190,-,-,-,140,0.2,0.225,310,0.23,-,-,-,-,21-Oct-19,05:00PM,-,EVERSAFE RUBBER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0190
811,ACE MARKET,FINANCIAL SERVICES,'0150,0.005,11.11,"14,045","2,836",0.05,0.055,"33,095",0.045,0.045,0.055,0.045,-,21-Oct-19,05:00PM,0.05,FINTEC GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0150
812,ACE MARKET,CONSUMER PRODUCTS & SERVICES,'0116,0.01,2.63,"125,125",681,0.39,0.395,"1,250",0.38,0.385,0.4,0.38,-,21-Oct-19,05:00PM,0.39,FOCUS DYNAMICS GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0116
813,ACE MARKET,CONSUMER PRODUCTS & SERVICES,'0157,-0.005,-1.45,"1,467",164,0.34,0.35,90,0.345,0.345,0.345,0.34,-,21-Oct-19,05:00PM,0.34,FOCUS POINT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0157
814,ACE MARKET,TECHNOLOGY,'0045,-,-,"4,680","1,940",0.065,0.07,"9,066",0.07,0.065,0.07,0.065,-,21-Oct-19,05:00PM,0.07,G NEPTUNE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0045
815,ACE MARKET,CONSTRUCTION,'0206,-0.005,-1.96,"10,784",294,0.25,0.255,"2,215",0.255,0.255,0.26,0.25,-,21-Oct-19,05:00PM,0.25,GAGASAN NADI CERGAS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0206
816,ACE MARKET,CONSTRUCTION,'0198,-0.01,-2.9,"16,273",252,0.335,0.34,494,0.345,0.345,0.345,0.33,-,21-Oct-19,05:00PM,0.335,GDB HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0198
817,ACE MARKET,TECHNOLOGY,'0104,-0.02,-1.77,82,14,1.12,1.15,22,1.13,1.15,1.15,1.11,-,21-Oct-19,05:00PM,1.11,GENETEC TECHNOLOGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0104
818,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0039,-0.005,-1.33,"12,592","1,021",0.37,0.375,922,0.375,0.375,0.385,0.365,-,21-Oct-19,05:00PM,0.37,GFM SERVICES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0039
819,ACE MARKET,TECHNOLOGY,'0208,0.02,1.03,"28,005","1,970",1.95,1.96,924,1.94,1.94,1.97,1.92,-,21-Oct-19,05:00PM,1.96,GREATECH TECHNOLOGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0208
820,ACE MARKET,CONSUMER PRODUCTS & SERVICES,'0074,-,-,"5,037","16,850",0.09,0.095,"2,067",0.09,0.09,0.09,0.09,-,21-Oct-19,05:00PM,0.09,GREEN OCEAN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0074
821,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0175,-0.005,-3.7,"1,200","2,220",0.125,0.13,280,0.135,0.135,0.14,0.125,-,21-Oct-19,05:00PM,0.13,HENG HUAT RESOURCES GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0175
822,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0160,-0.005,-4.35,"19,714","7,788",0.105,0.11,"2,637",0.115,0.115,0.12,0.11,-,21-Oct-19,05:00PM,0.11,HIAP HUAT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0160
823,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0188,0.005,2.63,75,45,0.18,0.19,50,0.19,0.18,0.195,0.18,-,21-Oct-19,05:00PM,0.195,HLT GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0188
824,ACE MARKET,TECHNOLOGY,'0209,-,-,"393,684","14,375",0.255,0.26,"28,665",0.255,0.255,0.265,0.25,-,21-Oct-19,05:00PM,0.255,I-STONE GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0209
825,ACE MARKET,TECHNOLOGY,'0174,-,-,250,"11,041",0.025,0.03,"11,582",0.025,0.025,0.025,0.025,-,21-Oct-19,05:00PM,0.025,IDIMENSION CONSOLIDATED BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0174
826,ACE MARKET,TECHNOLOGY,'0023,0.025,6.94,"357,630","2,283",0.385,0.39,"17,567",0.36,0.365,0.39,0.365,-,21-Oct-19,05:00PM,0.385,IFCA MSC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0023
827,ACE MARKET,TECHNOLOGY,'0094,-,-,"4,502",3,0.06,0.065,"45,255",0.06,0.06,0.06,0.06,-,21-Oct-19,05:00PM,0.06,INIX TECHNOLOGIES HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0094
828,ACE MARKET,TELECOMMUNICATIONS & MEDIA,'0147,-,-,-,100,0.415,0.45,280,0.45,-,-,-,-,21-Oct-19,05:00PM,-,INNITY CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0147
829,ACE MARKET,TECHNOLOGY,'0010,0.005,3.57,"130,822","63,110",0.145,0.15,"70,817",0.14,0.145,0.15,0.145,-,21-Oct-19,05:00PM,0.145,IRIS CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0010
830,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0024,-,-,"6,576","225,749",0.035,0.04,"75,776",0.035,0.035,0.035,0.035,-,21-Oct-19,05:00PM,0.035,JAG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0024
