Unnamed: 0,Buy,BuyVolume,Change,ChangePercentage,Close,Code,Company,Date,High,LACP,Low,Market,Open,Remark,Sector,Sell,SellVolume,Time,Volume,BursaURL
282,0.770,239,-,-,0.770,'3298,HEXZA CORPORATION BERHAD,23 Oct 2019,0.770,0.77,0.770,MAIN MARKET,0.770,s,INDUSTRIAL PRODUCTS & SERVICES,0.775,90,05:00PM,349,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3298
283,0.195,"4,742",-,-,0.195,'5072,HIAP TECK VENTURE BERHAD,23 Oct 2019,0.200,0.195,0.195,MAIN MARKET,0.195,s,INDUSTRIAL PRODUCTS & SERVICES,0.200,"9,884",05:00PM,"6,659",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5072
284,0.940,324,0.010,+1.08,0.940,'5199,HIBISCUS PETROLEUM BERHAD,23 Oct 2019,0.955,0.93,0.930,MAIN MARKET,0.935,s,ENERGY,0.945,"2,161",05:00PM,"82,135",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5199
285,0.520,162,-,-,0.520,'8443,HIL INDUSTRIES BERHAD,23 Oct 2019,0.520,0.52,0.520,MAIN MARKET,0.520,s,INDUSTRIAL PRODUCTS & SERVICES,0.525,20,05:00PM,"1,238",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8443
286,0.495,"5,459",-,-,0.500,'5169,HO HUP CONSTRUCTION COMPANY BHD,23 Oct 2019,0.500,0.5,0.495,MAIN MARKET,0.495,s,CONSTRUCTION,0.500,280,05:00PM,"4,403",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5169
287,0.075,"5,175",-,-,0.075,'9601,HO WAH GENTING BERHAD,23 Oct 2019,0.075,0.075,0.075,MAIN MARKET,0.075,s,INDUSTRIAL PRODUCTS & SERVICES,0.080,"4,691",05:00PM,500,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9601
288,0.605,1,-0.010,-1.63,0.605,'5165,HOCK HENG STONE INDUSTRIES BHD,23 Oct 2019,0.605,0.615,0.605,MAIN MARKET,0.605,s,INDUSTRIAL PRODUCTS & SERVICES,0.620,140,05:00PM,80,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5165
289,1.330,36,-0.020,-1.48,1.330,'6238,HOCK SENG LEE BERHAD,23 Oct 2019,1.330,1.35,1.330,MAIN MARKET,1.330,s,CONSTRUCTION,1.370,355,05:00PM,144,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6238
290,0.670,810,-,-,0.675,'5160,HOMERITZ CORPORATION BERHAD,23 Oct 2019,0.675,0.675,0.670,MAIN MARKET,0.670,s,CONSUMER PRODUCTS & SERVICES,0.675,"1,052",05:00PM,"2,404",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5160
291,16.700,"3,654",-0.060,-0.36,16.700,'5819,HONG LEONG BANK BERHAD,23 Oct 2019,16.740,16.76,16.620,MAIN MARKET,16.680,s,FINANCIAL SERVICES,16.720,442,05:00PM,"9,322",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5819
292,-,-,-,-,-,'5274,HONG LEONG CAPITAL BERHAD,23 Oct 2019,-,9.6,-,MAIN MARKET,-,Ss,FINANCIAL SERVICES,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5274
293,16.460,77,-0.560,-3.29,16.460,'1082,HONG LEONG FINANCIAL GROUP BERHAD,23 Oct 2019,16.780,17.02,16.440,MAIN MARKET,16.580,s,FINANCIAL SERVICES,16.480,13,05:00PM,"1,529",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1082
294,10.620,10,0.120,+1.13,10.700,'3301,HONG LEONG INDUSTRIES BERHAD,23 Oct 2019,10.700,10.58,10.600,MAIN MARKET,10.600,s,CONSUMER PRODUCTS & SERVICES,10.680,8,05:00PM,171,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3301
295,0.370,522,-0.015,-3.90,0.370,'5291,HPMT HOLDINGS BERHAD,23 Oct 2019,0.380,0.385,0.370,MAIN MARKET,0.380,s,INDUSTRIAL PRODUCTS & SERVICES,0.375,327,05:00PM,"9,146",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5291
296,0.810,"7,235",-,-,0.810,'0185,HSS ENGINEERS BERHAD,23 Oct 2019,0.810,0.81,0.795,MAIN MARKET,0.810,s,INDUSTRIAL PRODUCTS & SERVICES,0.815,446,05:00PM,"4,732",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0185
297,0.335,277,-0.005,-1.47,0.335,'5062,HUA YANG BERHAD,23 Oct 2019,0.340,0.34,0.335,MAIN MARKET,0.340,s,PROPERTY,0.340,"1,008",05:00PM,743,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5062
298,0.045,"36,320",-,-,0.050,'7013,HUBLINE BERHAD,23 Oct 2019,0.050,0.05,0.045,MAIN MARKET,0.045,s,TRANSPORTATION & LOGISTICS,0.050,"123,410",05:00PM,"4,420",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7013
299,1.040,412,-0.010,-0.95,1.040,'5000,HUME INDUSTRIES BERHAD,23 Oct 2019,1.050,1.05,1.030,MAIN MARKET,1.050,s,INDUSTRIAL PRODUCTS & SERVICES,1.050,334,05:00PM,"4,708",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5000
300,0.905,886,-0.005,-0.55,0.905,'5024,HUP SENG INDUSTRIES BERHAD,23 Oct 2019,0.910,0.91,0.905,MAIN MARKET,0.910,s,CONSUMER PRODUCTS & SERVICES,0.910,150,05:00PM,931,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5024
301,0.245,"2,120",-,-,-,'8478,HWA TAI INDUSTRIES BERHAD,23 Oct 2019,-,0.26,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.260,18,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8478
302,0.240,"1,586",0.005,+2.04,0.250,'4251,I-BERHAD,23 Oct 2019,0.250,0.245,0.240,MAIN MARKET,0.250,s,PROPERTY,0.250,"4,778",05:00PM,"7,491",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4251
303,0.525,208,0.045,+8.57,0.570,'5084,IBRACO BERHAD,23 Oct 2019,0.570,0.525,0.525,MAIN MARKET,0.525,s,PROPERTY,0.570,52,05:00PM,82,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5084
304,2.410,"3,137",-,-,2.410,'5108,ICAPITAL.BIZ BERHAD,23 Oct 2019,2.420,2.41,2.410,MAIN MARKET,2.410,s,CLOSED END FUND,2.430,145,05:00PM,628,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5108
305,0.035,"113,461",0.005,+14.29,0.040,'5255,ICON OFFSHORE BERHAD,23 Oct 2019,0.040,0.035,0.035,MAIN MARKET,0.035,s,ENERGY,0.040,"148,807",05:00PM,"37,893",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5255
306,0.320,"3,224",0.010,+3.17,0.325,'9113,ICONIC WORLDWIDE BERHAD,23 Oct 2019,0.330,0.315,0.320,MAIN MARKET,0.325,s,CONSUMER PRODUCTS & SERVICES,0.325,"2,187",05:00PM,"13,127",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9113
307,1.340,98,-0.040,-2.90,1.340,'9687,IDEAL UNITED BINTANG INTERNATIONAL BERHAD,23 Oct 2019,1.340,1.38,1.340,MAIN MARKET,1.340,s,PROPERTY,1.360,50,05:00PM,177,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9687
308,2.720,104,0.040,+1.47,2.770,'5606,IGB BERHAD,23 Oct 2019,2.770,2.73,2.710,MAIN MARKET,2.710,s,PROPERTY,2.770,96,05:00PM,205,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5606
309,1.960,491,0.020,+1.03,1.960,'5227,IGB REAL ESTATE INVESTMENT TRUST,23 Oct 2019,1.980,1.94,1.940,MAIN MARKET,1.940,s,REAL ESTATE INVESTMENT TRUSTS,1.970,200,05:00PM,"11,917",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5227
310,5.640,4,-0.050,-0.88,5.640,'5225,IHH HEALTHCARE BERHAD,23 Oct 2019,5.710,5.69,5.620,MAIN MARKET,5.690,s,HEALTH CARE,5.650,187,05:00PM,"38,319",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5225
311,2.230,81,0.040,+1.82,2.240,'3336,IJM CORPORATION BERHAD,23 Oct 2019,2.240,2.2,2.180,MAIN MARKET,2.180,s,CONSTRUCTION,2.240,260,05:00PM,"9,649",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3336
312,1.510,20,-,-,1.510,'2216,IJM PLANTATIONS BERHAD,23 Oct 2019,1.510,1.51,1.450,MAIN MARKET,1.490,s,PLANTATION,1.550,130,05:00PM,"2,816",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2216
313,0.080,"46,628",-,-,0.085,'5268,IKHMAS JAYA GROUP BERHAD,23 Oct 2019,0.085,0.085,0.080,MAIN MARKET,0.085,s,CONSTRUCTION,0.085,"3,439",05:00PM,"10,233",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5268
314,2.070,10,-,-,2.160,'7222,IMASPRO CORPORATION BERHAD,23 Oct 2019,2.160,2.16,2.150,MAIN MARKET,2.160,s,INDUSTRIAL PRODUCTS & SERVICES,2.180,354,05:00PM,"4,507",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7222
315,0.020,"883,950",-,-,0.025,'7243,IMPIANA HOTELS BERHAD,23 Oct 2019,0.025,0.025,0.020,MAIN MARKET,0.025,s,CONSUMER PRODUCTS & SERVICES,0.025,"97,686",05:00PM,"16,890",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7243
316,2.060,"26,996",-0.020,-0.96,2.060,'0166,INARI AMERTRON BERHAD,23 Oct 2019,2.090,2.08,2.050,MAIN MARKET,2.070,s,TECHNOLOGY,2.070,"1,036",05:00PM,"147,299",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0166
317,0.590,10,-0.005,-0.83,0.595,'2607,INCH KENNETH KAJANG RUBBER PUBLIC LTD CO,23 Oct 2019,0.600,0.6,0.590,MAIN MARKET,0.595,s,PLANTATION,0.595,120,05:00PM,120,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2607
318,0.085,"1,262",-,-,-,'9393,INDUSTRONICS BERHAD,23 Oct 2019,-,0.085,-,MAIN MARKET,-,s,TECHNOLOGY,0.095,500,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9393
319,0.600,20,-,-,0.600,'6262,INNOPRISE PLANTATIONS BERHAD,23 Oct 2019,0.640,0.6,0.600,MAIN MARKET,0.640,s,PLANTATION,0.630,25,05:00PM,80,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6262
320,0.840,"1,011",-,-,0.845,'3379,INSAS BERHAD,23 Oct 2019,0.855,0.845,0.835,MAIN MARKET,0.845,s,FINANCIAL SERVICES,0.845,152,05:00PM,"6,375",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3379
321,0.260,"17,696",-0.005,-1.89,0.260,'0192,INTA BINA GROUP BERHAD,23 Oct 2019,0.265,0.265,0.260,MAIN MARKET,0.265,s,CONSTRUCTION,0.265,"3,994",05:00PM,"1,945",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0192
322,0.325,300,-,-,-,'5614,INTEGRATED LOGISTICS BHD,23 Oct 2019,-,0.33,-,MAIN MARKET,-,s,TRANSPORTATION & LOGISTICS,0.370,305,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5614
323,4.270,424,-0.010,-0.23,4.280,'1961,IOI CORPORATION BERHAD,23 Oct 2019,4.290,4.29,4.250,MAIN MARKET,4.270,s,PLANTATION,4.280,"28,628",05:00PM,"6,689",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1961
324,1.060,"6,197",-,-,1.070,'5249,IOI PROPERTIES GROUP BERHAD,23 Oct 2019,1.090,1.07,1.050,MAIN MARKET,1.070,s,PROPERTY,1.070,7,05:00PM,"43,378",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5249
325,0.325,650,-,-,-,'5673,IPMUDA BERHAD,23 Oct 2019,-,0.34,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.400,50,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5673
326,0.795,30,-0.010,-1.24,0.795,'5107,IQ GROUP HOLDINGS BERHAD,23 Oct 2019,0.830,0.805,0.795,MAIN MARKET,0.830,s,CONSUMER PRODUCTS & SERVICES,0.810,230,05:00PM,480,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5107
327,0.100,730,-,-,0.100,'7183,IRE-TEX CORPORATION BERHAD,23 Oct 2019,0.100,0.1,0.095,MAIN MARKET,0.095,s,INDUSTRIAL PRODUCTS & SERVICES,0.105,"1,199",05:00PM,295,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7183
328,0.440,200,-,-,-,'8834,IREKA CORPORATION BERHAD,23 Oct 2019,-,0.49,-,MAIN MARKET,-,s,CONSTRUCTION,0.480,179,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8834
329,0.905,"10,596",0.010,+1.11,0.910,'1589,ISKANDAR WATERFRONT CITY BERHAD,23 Oct 2019,0.920,0.9,0.895,MAIN MARKET,0.900,s,PROPERTY,0.910,"9,237",05:00PM,"163,757",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1589
330,0.180,60,0.005,+2.78,0.185,'5175,IVORY PROPERTIES GROUP BERHAD,23 Oct 2019,0.185,0.18,0.175,MAIN MARKET,0.180,s,PROPERTY,0.190,281,05:00PM,"2,649",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5175
331,1.100,30,-,-,-,'7043,JADE MARVEL GROUP BERHAD,23 Oct 2019,-,1.19,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,1.180,"1,000",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7043
332,0.060,"1,239",-,-,0.065,'7223,JADI IMAGING HOLDINGS BERHAD,23 Oct 2019,0.065,0.065,0.055,MAIN MARKET,0.060,s,CONSUMER PRODUCTS & SERVICES,0.065,"49,743",05:00PM,"2,092",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7223
333,0.940,900,-,-,0.945,'4723,JAKS RESOURCES BERHAD,23 Oct 2019,0.965,0.945,0.935,MAIN MARKET,0.950,s,CONSTRUCTION,0.945,147,05:00PM,"64,536",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4723
334,0.100,"18,665",0.005,+5.00,0.105,'8648,JASA KITA BERHAD,23 Oct 2019,0.105,0.1,0.105,MAIN MARKET,0.105,s,INDUSTRIAL PRODUCTS & SERVICES,0.105,"3,153",05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8648
335,0.470,163,-0.020,-4.08,0.470,'4383,JAYA TIASA HOLDINGS BHD,23 Oct 2019,0.495,0.49,0.470,MAIN MARKET,0.490,s,PLANTATION,0.480,100,05:00PM,"11,732",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4383
336,1.080,12,0.010,+0.93,1.090,'7152,JAYCORP BERHAD,23 Oct 2019,1.090,1.08,1.070,MAIN MARKET,1.080,s,CONSUMER PRODUCTS & SERVICES,1.090,6,05:00PM,475,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7152
337,1.460,50,-,-,1.460,'0058,JCBNEXT BERHAD,23 Oct 2019,1.460,1.46,1.460,MAIN MARKET,1.460,s,INDUSTRIAL PRODUCTS & SERVICES,1.480,70,05:00PM,385,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0058
338,0.205,"8,538",-,-,0.205,'5161,JCY INTERNATIONAL BERHAD,23 Oct 2019,0.220,0.205,0.200,MAIN MARKET,0.210,s,TECHNOLOGY,0.210,"21,119",05:00PM,"219,934",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5161
339,0.310,110,-,-,-,'8931,JERASIA CAPITAL BERHAD,23 Oct 2019,-,0.32,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.350,100,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8931
340,0.320,"1,396",-0.030,-8.57,0.320,'8923,JIANKUN INTERNATIONAL BERHAD,23 Oct 2019,0.320,0.35,0.320,MAIN MARKET,0.320,s,PROPERTY,0.330,20,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8923
341,0.070,"95,757",-0.005,-6.25,0.075,'6769,JKG LAND BERHAD,23 Oct 2019,0.075,0.08,0.075,MAIN MARKET,0.075,s,PROPERTY,0.080,"36,969",05:00PM,"7,000",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6769
342,0.070,85,-,-,0.070,'3441,JOHAN HOLDINGS BERHAD,23 Oct 2019,0.075,0.07,0.065,MAIN MARKET,0.065,s,FINANCIAL SERVICES,0.075,"1,125",05:00PM,300,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3441
343,1.320,5,-,-,1.320,'7167,JOHORE TIN BERHAD,23 Oct 2019,1.330,1.32,1.320,MAIN MARKET,1.330,s,CONSUMER PRODUCTS & SERVICES,1.330,375,05:00PM,"1,477",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7167
344,0.100,30,0.005,+5.26,0.100,'5172,K-STAR SPORTS LIMITED,23 Oct 2019,0.100,0.095,0.095,MAIN MARKET,0.095,s,CONSUMER PRODUCTS & SERVICES,0.105,"6,050",05:00PM,"22,170",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5172
345,0.415,300,-0.010,-2.35,0.415,'5192,K.SENG SENG CORPORATION BERHAD,23 Oct 2019,0.415,0.425,0.415,MAIN MARKET,0.415,s,INDUSTRIAL PRODUCTS & SERVICES,0.435,73,05:00PM,100,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5192
346,0.265,20,-,-,-,'8672,KAMDAR GROUP (M) BERHAD,23 Oct 2019,-,0.275,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,0.300,116,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=8672
347,0.105,"1,428,421",-,-,0.105,'3115,KARAMBUNAI CORP BHD,23 Oct 2019,0.110,0.105,0.105,MAIN MARKET,0.105,s,PROPERTY,0.110,"164,815",05:00PM,"25,279",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3115
348,0.445,"2,502",0.005,+1.11,0.455,'5247,KAREX BERHAD,23 Oct 2019,0.460,0.45,0.450,MAIN MARKET,0.450,s,CONSUMER PRODUCTS & SERVICES,0.455,923,05:00PM,"7,897",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5247
349,0.125,"4,322",0.005,+4.00,0.130,'0054,KARYON INDUSTRIES BERHAD,23 Oct 2019,0.130,0.125,0.125,MAIN MARKET,0.130,s,INDUSTRIAL PRODUCTS & SERVICES,0.130,"2,037",05:00PM,"1,337",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0054
350,1.310,933,-0.020,-1.50,1.310,'7216,KAWAN FOOD BERHAD,23 Oct 2019,1.350,1.33,1.310,MAIN MARKET,1.330,s,CONSUMER PRODUCTS & SERVICES,1.350,"1,247",05:00PM,158,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7216
351,4.610,3,-,-,4.660,'3476,KECK SENG (MALAYSIA) BERHAD,23 Oct 2019,4.660,4.66,4.660,MAIN MARKET,4.660,s,INDUSTRIAL PRODUCTS & SERVICES,4.660,14,05:00PM,15,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3476
352,0.485,50,-,-,-,'7199,KEIN HING INTERNATIONAL BERHAD,23 Oct 2019,-,0.485,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.550,116,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7199
353,1.370,8,-,-,1.370,'0151,KELINGTON GROUP BERHAD,23 Oct 2019,1.370,1.37,1.350,MAIN MARKET,1.360,s,INDUSTRIAL PRODUCTS & SERVICES,1.380,987,05:00PM,"4,060",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0151
354,0.590,170,-,-,-,'7323,KEN HOLDINGS BERHAD,23 Oct 2019,-,0.62,-,MAIN MARKET,-,s,PROPERTY,0.610,91,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7323
355,0.475,220,-0.005,-1.03,0.480,'6483,KENANGA INVESTMENT BANK BERHAD,23 Oct 2019,0.490,0.485,0.480,MAIN MARKET,0.490,s,FINANCIAL SERVICES,0.480,"1,701",05:00PM,"1,405",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6483
356,1.330,703,-,-,1.330,'7161,KERJAYA PROSPEK GROUP BERHAD,23 Oct 2019,1.330,1.33,1.310,MAIN MARKET,1.330,s,CONSTRUCTION,1.340,50,05:00PM,"1,934",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7161
357,8.150,31,-0.200,-2.40,8.150,'9334,KESM INDUSTRIES BERHAD,23 Oct 2019,8.580,8.35,8.150,MAIN MARKET,8.400,s,TECHNOLOGY,8.260,7,05:00PM,"1,010",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9334
358,0.070,"93,121",-0.005,-6.67,0.070,'0143,KEY ASIC BERHAD,23 Oct 2019,0.075,0.075,0.070,MAIN MARKET,0.075,s,TECHNOLOGY,0.075,"27,617",05:00PM,"61,341",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0143
359,0.240,"2,296",-0.010,-4.00,0.240,'6203,KHEE SAN BERHAD,23 Oct 2019,0.245,0.25,0.240,MAIN MARKET,0.245,s,CONSUMER PRODUCTS & SERVICES,0.245,251,05:00PM,"6,050",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6203
360,1.360,8,-,-,-,'7062,KHIND HOLDINGS BERHAD,23 Oct 2019,-,1.54,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,1.550,10,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7062
361,0.195,100,-,-,-,'6211,KIA LIM BERHAD,23 Oct 2019,-,0.19,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.215,100,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6211
362,1.070,57,-0.010,-0.92,1.080,'5371,KIM HIN INDUSTRY BERHAD,23 Oct 2019,1.080,1.09,1.050,MAIN MARKET,1.050,s,INDUSTRIAL PRODUCTS & SERVICES,1.090,20,05:00PM,120,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5371
363,1.180,30,-,-,1.180,'5027,KIM LOONG RESOURCES BERHAD,23 Oct 2019,1.180,1.18,1.180,MAIN MARKET,1.180,s,PLANTATION,1.190,425,05:00PM,98,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5027
364,1.230,25,-0.020,-1.57,1.250,'5171,KIMLUN CORPORATION BERHAD,23 Oct 2019,1.260,1.27,1.240,MAIN MARKET,1.260,s,CONSTRUCTION,1.250,108,05:00PM,"4,050",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5171
365,-,-,-,-,-,'5060,KINSTEEL BHD,23 Oct 2019,-,0.005,-,MAIN MARKET,-,Ss,INDUSTRIAL PRODUCTS & SERVICES,-,-,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5060
366,0.855,"1,935",0.005,+0.58,0.860,'5280,KIP REAL ESTATE INVESTMENT TRUST,23 Oct 2019,0.870,0.855,0.860,MAIN MARKET,0.860,s,REAL ESTATE INVESTMENT TRUSTS,0.860,"3,099",05:00PM,"2,202",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5280
367,1.480,55,0.090,+6.43,1.490,'9466,KKB ENGINEERING BERHAD,23 Oct 2019,1.490,1.4,1.410,MAIN MARKET,1.410,s,INDUSTRIAL PRODUCTS & SERVICES,1.490,206,05:00PM,"6,270",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9466
