Unnamed: 0,Buy,BuyVolume,Change,ChangePercentage,Close,Code,Company,Date,High,LACP,Low,Market,Open,Remark,Sector,Sell,SellVolume,Time,Volume,BursaURL
162,0.225,"13,684",0.010,+4.55,0.230,'7212,DESTINI BERHAD,25 Oct 2019,0.240,0.22,0.220,MAIN MARKET,0.220,s,INDUSTRIAL PRODUCTS & SERVICES,0.230,"5,282",05:00PM,"85,509",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7212
163,3.450,"18,064",-0.040,-1.15,3.450,'7277,DIALOG GROUP BERHAD,25 Oct 2019,3.500,3.49,3.450,MAIN MARKET,3.500,s,ENERGY,3.460,140,05:00PM,"110,279",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7277
164,4.710,1,-,-,4.720,'6947,DIGI.COM BERHAD,25 Oct 2019,4.750,4.72,4.700,MAIN MARKET,4.720,s,TELECOMMUNICATIONS & MEDIA,4.720,"1,008",05:00PM,"14,276",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6947
165,0.045,40,-,-,0.045,'0029,DIGISTAR CORPORATION BERHAD,25 Oct 2019,0.050,0.045,0.045,MAIN MARKET,0.045,s,TECHNOLOGY,0.050,"22,081",05:00PM,"3,212",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0029
166,1.620,20,-,-,-,'7528,DKLS INDUSTRIES BHD,25 Oct 2019,-,1.7,-,MAIN MARKET,-,s,CONSTRUCTION,1.700,30,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7528
167,2.480,70,-,-,-,'5908,DKSH HOLDINGS (MALAYSIA) BERHAD,25 Oct 2019,-,2.48,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,2.500,4,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5908
168,0.390,50,-,-,-,'7114,D'NONCE TECHNOLOGY BHD,25 Oct 2019,-,0.405,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.405,645,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7114
169,0.160,"1,839",-,-,-,'5835,DOLOMITE CORPORATION BERHAD,25 Oct 2019,-,0.165,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.170,200,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5835
170,0.090,"2,858",-,-,0.100,'5265,DOLPHIN INTERNATIONAL BERHAD,25 Oct 2019,0.100,0.1,0.095,MAIN MARKET,0.095,s,INDUSTRIAL PRODUCTS & SERVICES,0.100,"1,087",05:00PM,413,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5265
171,1.260,2,-0.010,-0.78,1.270,'7169,DOMINANT ENTERPRISE BERHAD,25 Oct 2019,1.270,1.28,1.260,MAIN MARKET,1.260,s,INDUSTRIAL PRODUCTS & SERVICES,1.270,88,05:00PM,53,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7169
172,0.050,"13,880",-,-,-,'7198,DPS RESOURCES BERHAD,25 Oct 2019,-,0.06,-,MAIN MARKET,-,s,PROPERTY,0.060,"6,806",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7198
173,2.510,986,-0.020,-0.79,2.520,'1619,DRB-HICOM BERHAD,25 Oct 2019,2.560,2.54,2.510,MAIN MARKET,2.550,s,CONSUMER PRODUCTS & SERVICES,2.520,"1,325",05:00PM,"27,904",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1619
174,2.940,293,-0.030,-1.01,2.950,'7233,DUFU TECHNOLOGY CORP. BERHAD,25 Oct 2019,3.010,2.98,2.920,MAIN MARKET,2.970,s,INDUSTRIAL PRODUCTS & SERVICES,2.950,69,05:00PM,"18,877",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7233
