,Date,Status,Day
4724,20130311,Open,Monday
4725,20130312,Open,Tuesday
4726,20130313,Open,Wednesday
4727,20130314,Open,Thursday
4728,20130315,Open,Friday
4729,20130318,Open,Monday
4730,20130319,Open,Tuesday
4731,20130320,Open,Wednesday
4732,20130321,Open,Thursday
4733,20130322,Open,Friday
4734,20130325,Open,Monday
4735,20130326,Open,Tuesday
4736,20130327,Open,Wednesday
4737,20130328,Open,Thursday
4738,20130329,Open,Friday
4739,20130401,Open,Monday
4740,20130402,Open,Tuesday
4741,20130403,Open,Wednesday
4742,20130404,Open,Thursday
4743,20130405,Open,Friday
4744,20130408,Open,Monday
4745,20130409,Open,Tuesday
4746,20130410,Open,Wednesday
4747,20130411,Open,Thursday
4748,20130412,Open,Friday
4749,20130415,Open,Monday
4750,20130416,Open,Tuesday
4751,20130417,Open,Wednesday
4752,20130418,Open,Thursday
4753,20130419,Open,Friday
4754,20130422,Open,Monday
4755,20130423,Open,Tuesday
4756,20130424,Open,Wednesday
4757,20130425,Open,Thursday
4758,20130426,Open,Friday
4759,20130429,Open,Monday
4760,20130430,Open,Tuesday
4761,20130502,Open,Thursday
4762,20130503,Open,Friday
4763,20130506,Open,Monday
4764,20130507,Open,Tuesday
4765,20130508,Open,Wednesday
4766,20130509,Open,Thursday
4767,20130510,Open,Friday
4768,20130513,Open,Monday
4769,20130514,Open,Tuesday
4770,20130515,Open,Wednesday
4771,20130516,Open,Thursday
4772,20130517,Open,Friday
4773,20130520,Open,Monday
4774,20130521,Open,Tuesday
4775,20130522,Open,Wednesday
4776,20130523,Open,Thursday
4777,20130527,Open,Monday
4778,20130528,Open,Tuesday
4779,20130529,Open,Wednesday
4780,20130530,Open,Thursday
4781,20130531,Open,Friday
4782,20130603,Open,Monday
4783,20130604,Open,Tuesday
4784,20130605,Open,Wednesday
4785,20130606,Open,Thursday
4786,20130607,Open,Friday
4787,20130610,Open,Monday
4788,20130611,Open,Tuesday
4789,20130612,Open,Wednesday
4790,20130613,Open,Thursday
4791,20130614,Open,Friday
4792,20130617,Open,Monday
4793,20130618,Open,Tuesday
4794,20130619,Open,Wednesday
4795,20130620,Open,Thursday
4796,20130621,Open,Friday
4797,20130624,Open,Monday
4798,20130625,Open,Tuesday
4799,20130626,Open,Wednesday
4800,20130627,Open,Thursday
4801,20130628,Open,Friday
4802,20130701,Open,Monday
4803,20130702,Open,Tuesday
4804,20130703,Open,Wednesday
4805,20130704,Open,Thursday
4806,20130705,Open,Friday
4807,20130708,Open,Monday
4808,20130709,Open,Tuesday
4809,20130710,Open,Wednesday
4810,20130711,Open,Thursday
4811,20130712,Open,Friday
4812,20130715,Open,Monday
4813,20130716,Open,Tuesday
4814,20130717,Open,Wednesday
4815,20130718,Open,Thursday
4816,20130719,Open,Friday
4817,20130722,Open,Monday
4818,20130723,Open,Tuesday
4819,20130724,Open,Wednesday
4820,20130725,Open,Thursday
4821,20130726,Open,Friday
4822,20130729,Open,Monday
4823,20130730,Open,Tuesday
4824,20130731,Open,Wednesday
4825,20130801,Open,Thursday
4826,20130802,Open,Friday
4827,20130805,Open,Monday
4828,20130806,Open,Tuesday
4829,20130807,Open,Wednesday
4830,20130812,Open,Monday
4831,20130813,Open,Tuesday
4832,20130814,Open,Wednesday
4833,20130815,Open,Thursday
4834,20130816,Open,Friday
4835,20130819,Open,Monday
4836,20130820,Open,Tuesday
4837,20130821,Open,Wednesday
4838,20130822,Open,Thursday
4839,20130823,Open,Friday
4840,20130826,Open,Monday
4841,20130827,Open,Tuesday
4842,20130828,Open,Wednesday
4843,20130829,Open,Thursday
4844,20130830,Open,Friday
4845,20130902,Open,Monday
4846,20130903,Open,Tuesday
4847,20130904,Open,Wednesday
4848,20130905,Open,Thursday
4849,20130906,Open,Friday
4850,20130909,Open,Monday
4851,20130910,Open,Tuesday
4852,20130911,Open,Wednesday
4853,20130912,Open,Thursday
4854,20130913,Open,Friday
4855,20130917,Open,Tuesday
4856,20130918,Open,Wednesday
4857,20130919,Open,Thursday
4858,20130920,Open,Friday
4859,20130923,Open,Monday
4860,20130924,Open,Tuesday
4861,20130925,Open,Wednesday
4862,20130926,Open,Thursday
4863,20130927,Open,Friday
4864,20130930,Open,Monday
4865,20131001,Open,Tuesday
4866,20131002,Open,Wednesday
4867,20131003,Open,Thursday
4868,20131004,Open,Friday
4869,20131007,Open,Monday
4870,20131008,Open,Tuesday
4871,20131009,Open,Wednesday
4872,20131010,Open,Thursday
4873,20131011,Open,Friday
4874,20131014,Open,Monday
4875,20131016,Open,Wednesday
4876,20131017,Open,Thursday
4877,20131018,Open,Friday
4878,20131021,Open,Monday
4879,20131022,Open,Tuesday
4880,20131023,Open,Wednesday
4881,20131024,Open,Thursday
4882,20131025,Open,Friday
4883,20131028,Open,Monday
4884,20131029,Open,Tuesday
4885,20131030,Open,Wednesday
4886,20131031,Open,Thursday
4887,20131101,Open,Friday
4888,20131104,Open,Monday
4889,20131106,Open,Wednesday
4890,20131107,Open,Thursday
4891,20131108,Open,Friday
4892,20131111,Open,Monday
4893,20131112,Open,Tuesday
4894,20131113,Open,Wednesday
4895,20131114,Open,Thursday
4896,20131115,Open,Friday
4897,20131118,Open,Monday
4898,20131119,Open,Tuesday
4899,20131120,Open,Wednesday
4900,20131121,Open,Thursday
4901,20131122,Open,Friday
4902,20131125,Open,Monday
4903,20131126,Open,Tuesday
4904,20131127,Open,Wednesday
4905,20131128,Open,Thursday
4906,20131129,Open,Friday
4907,20131202,Open,Monday
4908,20131203,Open,Tuesday
4909,20131204,Open,Wednesday
4910,20131205,Open,Thursday
4911,20131206,Open,Friday
4912,20131209,Open,Monday
4913,20131210,Open,Tuesday
4914,20131211,Open,Wednesday
4915,20131212,Open,Thursday
4916,20131213,Open,Friday
4917,20131216,Open,Monday
4918,20131217,Open,Tuesday
4919,20131218,Open,Wednesday
4920,20131219,Open,Thursday
4921,20131220,Open,Friday
4922,20131223,Open,Monday
4923,20131224,Open,Tuesday
4924,20131226,Open,Thursday
4925,20131227,Open,Friday
4926,20131230,Open,Monday
4927,20131231,Open,Tuesday
4928,20140102,Open,Thursday
4929,20140103,Open,Friday
4930,20140106,Open,Monday
4931,20140107,Open,Tuesday
4932,20140108,Open,Wednesday
4933,20140109,Open,Thursday
4934,20140110,Open,Friday
4935,20140113,Open,Monday
4936,20140115,Open,Wednesday
4937,20140116,Open,Thursday
4938,20140120,Open,Monday
4939,20140121,Open,Tuesday
4940,20140122,Open,Wednesday
4941,20140123,Open,Thursday
4942,20140124,Open,Friday
4943,20140127,Open,Monday
4944,20140128,Open,Tuesday
4945,20140129,Open,Wednesday
4946,20140130,Open,Thursday
4947,20140204,Open,Tuesday
4948,20140205,Open,Wednesday
4949,20140206,Open,Thursday
4950,20140207,Open,Friday
4951,20140210,Open,Monday
4952,20140211,Open,Tuesday
4953,20140212,Open,Wednesday
4954,20140213,Open,Thursday
4955,20140214,Open,Friday
4956,20140217,Open,Monday
4957,20140218,Open,Tuesday
4958,20140219,Open,Wednesday
4959,20140220,Open,Thursday
4960,20140221,Open,Friday
4961,20140224,Open,Monday
4962,20140225,Open,Tuesday
4963,20140226,Open,Wednesday
4964,20140227,Open,Thursday
4965,20140228,Open,Friday
4966,20140303,Open,Monday
4967,20140304,Open,Tuesday
4968,20140305,Open,Wednesday
4969,20140306,Open,Thursday
4970,20140307,Open,Friday
4971,20140310,Open,Monday
4972,20140311,Open,Tuesday
4973,20140312,Open,Wednesday
4974,20140313,Open,Thursday
4975,20140314,Open,Friday
4976,20140317,Open,Monday
4977,20140318,Open,Tuesday
4978,20140319,Open,Wednesday
4979,20140320,Open,Thursday
4980,20140321,Open,Friday
4981,20140324,Open,Monday
4982,20140325,Open,Tuesday
4983,20140326,Open,Wednesday
4984,20140327,Open,Thursday
4985,20140328,Open,Friday
4986,20140331,Open,Monday
4987,20140401,Open,Tuesday
4988,20140402,Open,Wednesday
4989,20140403,Open,Thursday
4990,20140404,Open,Friday
4991,20140407,Open,Monday
4992,20140408,Open,Tuesday
4993,20140409,Open,Wednesday
4994,20140410,Open,Thursday
4995,20140411,Open,Friday
4996,20140414,Open,Monday
4997,20140415,Open,Tuesday
4998,20140416,Open,Wednesday
4999,20140417,Open,Thursday
5000,20140418,Open,Friday
5001,20140421,Open,Monday
5002,20140422,Open,Tuesday
5003,20140423,Open,Wednesday
5004,20140424,Open,Thursday
5005,20140425,Open,Friday
5006,20140428,Open,Monday
5007,20140429,Open,Tuesday
5008,20140430,Open,Wednesday
5009,20140502,Open,Friday
5010,20140505,Open,Monday
5011,20140506,Open,Tuesday
5012,20140507,Open,Wednesday
5013,20140508,Open,Thursday
5014,20140509,Open,Friday
5015,20140512,Open,Monday
5016,20140514,Open,Wednesday
5017,20140515,Open,Thursday
5018,20140516,Open,Friday
5019,20140519,Open,Monday
5020,20140520,Open,Tuesday
5021,20140521,Open,Wednesday
5022,20140522,Open,Thursday
5023,20140523,Open,Friday
5024,20140526,Open,Monday
5025,20140527,Open,Tuesday
5026,20140528,Open,Wednesday
5027,20140529,Open,Thursday
5028,20140530,Open,Friday
5029,20140602,Open,Monday
5030,20140603,Open,Tuesday
5031,20140604,Open,Wednesday
5032,20140605,Open,Thursday
5033,20140606,Open,Friday
5034,20140609,Open,Monday
5035,20140610,Open,Tuesday
5036,20140611,Open,Wednesday
5037,20140612,Open,Thursday
5038,20140613,Open,Friday
5039,20140616,Open,Monday
5040,20140617,Open,Tuesday
5041,20140618,Open,Wednesday
5042,20140619,Open,Thursday
5043,20140620,Open,Friday
5044,20140623,Open,Monday
5045,20140624,Open,Tuesday
5046,20140625,Open,Wednesday
5047,20140626,Open,Thursday
5048,20140627,Open,Friday
5049,20140630,Open,Monday
5050,20140701,Open,Tuesday
5051,20140702,Open,Wednesday
5052,20140703,Open,Thursday
5053,20140704,Open,Friday
5054,20140707,Open,Monday
5055,20140708,Open,Tuesday
5056,20140709,Open,Wednesday
5057,20140710,Open,Thursday
5058,20140711,Open,Friday
5059,20140714,Open,Monday
5060,20140716,Open,Wednesday
5061,20140717,Open,Thursday
5062,20140718,Open,Friday
5063,20140721,Open,Monday
5064,20140722,Open,Tuesday
5065,20140723,Open,Wednesday
5066,20140724,Open,Thursday
5067,20140725,Open,Friday
5068,20140730,Open,Wednesday
5069,20140731,Open,Thursday
5070,20140801,Open,Friday
5071,20140804,Open,Monday
5072,20140805,Open,Tuesday
5073,20140806,Open,Wednesday
5074,20140807,Open,Thursday
5075,20140808,Open,Friday
5076,20140811,Open,Monday
5077,20140812,Open,Tuesday
5078,20140813,Open,Wednesday
5079,20140814,Open,Thursday
5080,20140815,Open,Friday
5081,20140818,Open,Monday
5082,20140819,Open,Tuesday
5083,20140820,Open,Wednesday
5084,20140821,Open,Thursday
5085,20140822,Open,Friday
5086,20140825,Open,Monday
5087,20140826,Open,Tuesday
5088,20140827,Open,Wednesday
5089,20140828,Open,Thursday
5090,20140829,Open,Friday
5091,20140902,Open,Tuesday
5092,20140903,Open,Wednesday
5093,20140904,Open,Thursday
5094,20140905,Open,Friday
5095,20140908,Open,Monday
5096,20140909,Open,Tuesday
5097,20140910,Open,Wednesday
5098,20140911,Open,Thursday
5099,20140912,Open,Friday
5100,20140915,Open,Monday
5101,20140917,Open,Wednesday
5102,20140918,Open,Thursday
5103,20140919,Open,Friday
5104,20140922,Open,Monday
5105,20140923,Open,Tuesday
5106,20140924,Open,Wednesday
5107,20140925,Open,Thursday
5108,20140926,Open,Friday
5109,20140929,Open,Monday
5110,20140930,Open,Tuesday
5111,20141001,Open,Wednesday
5112,20141002,Open,Thursday
5113,20141003,Open,Friday
5114,20141007,Open,Tuesday
5115,20141008,Open,Wednesday
5116,20141009,Open,Thursday
5117,20141010,Open,Friday
5118,20141013,Open,Monday
5119,20141014,Open,Tuesday
5120,20141015,Open,Wednesday
5121,20141016,Open,Thursday
5122,20141017,Open,Friday
5123,20141020,Open,Monday
5124,20141021,Open,Tuesday
5125,20141023,Open,Thursday
5126,20141024,Open,Friday
5127,20141027,Open,Monday
5128,20141028,Open,Tuesday
5129,20141029,Open,Wednesday
5130,20141030,Open,Thursday
5131,20141031,Open,Friday
5132,20141103,Open,Monday
5133,20141104,Open,Tuesday
5134,20141105,Open,Wednesday
5135,20141106,Open,Thursday
5136,20141107,Open,Friday
5137,20141110,Open,Monday
5138,20141111,Open,Tuesday
5139,20141112,Open,Wednesday
5140,20141113,Open,Thursday
5141,20141114,Open,Friday
5142,20141117,Open,Monday
5143,20141118,Open,Tuesday
5144,20141119,Open,Wednesday
5145,20141120,Open,Thursday
5146,20141121,Open,Friday
5147,20141124,Open,Monday
5148,20141125,Open,Tuesday
5149,20141126,Open,Wednesday
5150,20141127,Open,Thursday
5151,20141128,Open,Friday
5152,20141201,Open,Monday
5153,20141202,Open,Tuesday
5154,20141203,Open,Wednesday
5155,20141204,Open,Thursday
5156,20141205,Open,Friday
5157,20141208,Open,Monday
5158,20141209,Open,Tuesday
5159,20141210,Open,Wednesday
5160,20141211,Open,Thursday
5161,20141212,Open,Friday
5162,20141215,Open,Monday
5163,20141216,Open,Tuesday
5164,20141217,Open,Wednesday
5165,20141218,Open,Thursday
5166,20141219,Open,Friday
5167,20141222,Open,Monday
5168,20141223,Open,Tuesday
5169,20141224,Open,Wednesday
5170,20141226,Open,Friday
5171,20141229,Open,Monday
5172,20141230,Open,Tuesday
5173,20141231,Open,Wednesday
5174,20150102,Open,Friday
5175,20150105,Open,Monday
5176,20150106,Open,Tuesday
5177,20150107,Open,Wednesday
5178,20150108,Open,Thursday
5179,20150109,Open,Friday
5180,20150112,Open,Monday
5181,20150113,Open,Tuesday
5182,20150114,Open,Wednesday
5183,20150115,Open,Thursday
5184,20150116,Open,Friday
5185,20150119,Open,Monday
5186,20150120,Open,Tuesday
5187,20150121,Open,Wednesday
5188,20150122,Open,Thursday
5189,20150123,Open,Friday
5190,20150126,Open,Monday
5191,20150127,Open,Tuesday
5192,20150128,Open,Wednesday
5193,20150129,Open,Thursday
5194,20150130,Open,Friday
5195,20150204,Open,Wednesday
5196,20150205,Open,Thursday
5197,20150206,Open,Friday
5198,20150209,Open,Monday
5199,20150210,Open,Tuesday
5200,20150211,Open,Wednesday
5201,20150212,Open,Thursday
5202,20150213,Open,Friday
5203,20150216,Open,Monday
5204,20150217,Open,Tuesday
5205,20150218,Open,Wednesday
5206,20150223,Open,Monday
5207,20150224,Open,Tuesday
5208,20150225,Open,Wednesday
5209,20150226,Open,Thursday
5210,20150227,Open,Friday
5211,20150302,Open,Monday
5212,20150303,Open,Tuesday
5213,20150304,Open,Wednesday
5214,20150305,Open,Thursday
5215,20150306,Open,Friday
5216,20150309,Open,Monday
5217,20150310,Open,Tuesday
5218,20150311,Open,Wednesday
5219,20150312,Open,Thursday
5220,20150313,Open,Friday
5221,20150316,Open,Monday
5222,20150317,Open,Tuesday
5223,20150318,Open,Wednesday
5224,20150319,Open,Thursday
5225,20150320,Open,Friday
5226,20150323,Open,Monday
5227,20150324,Open,Tuesday
5228,20150325,Open,Wednesday
5229,20150326,Open,Thursday
5230,20150327,Open,Friday
5231,20150330,Open,Monday
5232,20150331,Open,Tuesday
5233,20150401,Open,Wednesday
5234,20150402,Open,Thursday
5235,20150403,Open,Friday
5236,20150406,Open,Monday
5237,20150407,Open,Tuesday
5238,20150408,Open,Wednesday
5239,20150409,Open,Thursday
5240,20150410,Open,Friday
5241,20150413,Open,Monday
5242,20150414,Open,Tuesday
5243,20150415,Open,Wednesday
5244,20150416,Open,Thursday
5245,20150417,Open,Friday
5246,20150420,Open,Monday
5247,20150421,Open,Tuesday
5248,20150422,Open,Wednesday
5249,20150423,Open,Thursday
5250,20150424,Open,Friday
5251,20150427,Open,Monday
5252,20150428,Open,Tuesday
5253,20150429,Open,Wednesday
5254,20150430,Open,Thursday
5255,20150505,Open,Tuesday
5256,20150506,Open,Wednesday
5257,20150507,Open,Thursday
5258,20150508,Open,Friday
5259,20150511,Open,Monday
5260,20150512,Open,Tuesday
5261,20150513,Open,Wednesday
5262,20150514,Open,Thursday
5263,20150515,Open,Friday
5264,20150518,Open,Monday
5265,20150519,Open,Tuesday
5266,20150520,Open,Wednesday
5267,20150521,Open,Thursday
5268,20150522,Open,Friday
5269,20150525,Open,Monday
5270,20150526,Open,Tuesday
5271,20150527,Open,Wednesday
5272,20150528,Open,Thursday
5273,20150529,Open,Friday
5274,20150601,Open,Monday
5275,20150602,Open,Tuesday
5276,20150603,Open,Wednesday
5277,20150604,Open,Thursday
5278,20150605,Open,Friday
5279,20150608,Open,Monday
5280,20150609,Open,Tuesday
5281,20150610,Open,Wednesday
5282,20150611,Open,Thursday
5283,20150612,Open,Friday
5284,20150615,Open,Monday
5285,20150616,Open,Tuesday
5286,20150617,Open,Wednesday
5287,20150618,Open,Thursday
5288,20150619,Open,Friday
5289,20150622,Open,Monday
5290,20150623,Open,Tuesday
5291,20150624,Open,Wednesday
5292,20150625,Open,Thursday
5293,20150626,Open,Friday
5294,20150629,Open,Monday
5295,20150630,Open,Tuesday
5296,20150701,Open,Wednesday
5297,20150702,Open,Thursday
5298,20150703,Open,Friday
5299,20150706,Open,Monday
5300,20150707,Open,Tuesday
5301,20150708,Open,Wednesday
5302,20150709,Open,Thursday
5303,20150710,Open,Friday
5304,20150713,Open,Monday
5305,20150714,Open,Tuesday
5306,20150715,Open,Wednesday
5307,20150716,Open,Thursday
5308,20150720,Open,Monday
5309,20150721,Open,Tuesday
5310,20150722,Open,Wednesday
5311,20150723,Open,Thursday
5312,20150724,Open,Friday
5313,20150727,Open,Monday
5314,20150728,Open,Tuesday
5315,20150729,Open,Wednesday
5316,20150730,Open,Thursday
5317,20150731,Open,Friday
5318,20150803,Open,Monday
5319,20150804,Open,Tuesday
5320,20150805,Open,Wednesday
5321,20150806,Open,Thursday
5322,20150807,Open,Friday
5323,20150810,Open,Monday
5324,20150811,Open,Tuesday
5325,20150812,Open,Wednesday
5326,20150813,Open,Thursday
5327,20150814,Open,Friday
5328,20150817,Open,Monday
5329,20150818,Open,Tuesday
5330,20150819,Open,Wednesday
5331,20150820,Open,Thursday
5332,20150821,Open,Friday
5333,20150824,Open,Monday
5334,20150825,Open,Tuesday
5335,20150826,Open,Wednesday
5336,20150827,Open,Thursday
5337,20150828,Open,Friday
5338,20150901,Open,Tuesday
5339,20150902,Open,Wednesday
5340,20150903,Open,Thursday
5341,20150904,Open,Friday
5342,20150907,Open,Monday
5343,20150908,Open,Tuesday
5344,20150909,Open,Wednesday
5345,20150910,Open,Thursday
5346,20150911,Open,Friday
5347,20150914,Open,Monday
5348,20150915,Open,Tuesday
5349,20150917,Open,Thursday
5350,20150918,Open,Friday
5351,20150921,Open,Monday
5352,20150922,Open,Tuesday
5353,20150923,Open,Wednesday
5354,20150925,Open,Friday
5355,20150928,Open,Monday
5356,20150929,Open,Tuesday
5357,20150930,Open,Wednesday
5358,20151001,Open,Thursday
5359,20151002,Open,Friday
5360,20151005,Open,Monday
5361,20151006,Open,Tuesday
5362,20151007,Open,Wednesday
5363,20151008,Open,Thursday
5364,20151009,Open,Friday
5365,20151012,Open,Monday
5366,20151013,Open,Tuesday
5367,20151015,Open,Thursday
5368,20151016,Open,Friday
5369,20151019,Open,Monday
5370,20151020,Open,Tuesday
5371,20151021,Open,Wednesday
5372,20151022,Open,Thursday
5373,20151023,Open,Friday
5374,20151026,Open,Monday
5375,20151027,Open,Tuesday
5376,20151028,Open,Wednesday
5377,20151029,Open,Thursday
5378,20151030,Open,Friday
5379,20151102,Open,Monday
5380,20151103,Open,Tuesday
5381,20151104,Open,Wednesday
5382,20151105,Open,Thursday
5383,20151106,Open,Friday
5384,20151109,Open,Monday
5385,20151111,Open,Wednesday
5386,20151112,Open,Thursday
5387,20151113,Open,Friday
5388,20151116,Open,Monday
5389,20151117,Open,Tuesday
5390,20151118,Open,Wednesday
5391,20151119,Open,Thursday
5392,20151120,Open,Friday
5393,20151123,Open,Monday
5394,20151124,Open,Tuesday
5395,20151125,Open,Wednesday
5396,20151126,Open,Thursday
5397,20151127,Open,Friday
5398,20151130,Open,Monday
5399,20151201,Open,Tuesday
5400,20151202,Open,Wednesday
5401,20151203,Open,Thursday
5402,20151204,Open,Friday
5403,20151207,Open,Monday
5404,20151208,Open,Tuesday
5405,20151209,Open,Wednesday
5406,20151210,Open,Thursday
5407,20151211,Open,Friday
5408,20151214,Open,Monday
5409,20151215,Open,Tuesday
5410,20151216,Open,Wednesday
5411,20151217,Open,Thursday
5412,20151218,Open,Friday
5413,20151221,Open,Monday
5414,20151222,Open,Tuesday
5415,20151223,Open,Wednesday
5416,20151228,Open,Monday
5417,20151229,Open,Tuesday
5418,20151230,Open,Wednesday
5419,20151231,Open,Thursday
5420,20160104,Open,Monday
5421,20160105,Open,Tuesday
5422,20160106,Open,Wednesday
5423,20160107,Open,Thursday
5424,20160108,Open,Friday
5425,20160111,Open,Monday
5426,20160112,Open,Tuesday
5427,20160113,Open,Wednesday
5428,20160114,Open,Thursday
5429,20160115,Open,Friday
5430,20160118,Open,Monday
5431,20160119,Open,Tuesday
5432,20160120,Open,Wednesday
5433,20160121,Open,Thursday
5434,20160122,Open,Friday
5435,20160126,Open,Tuesday
5436,20160127,Open,Wednesday
5437,20160128,Open,Thursday
5438,20160129,Open,Friday
5439,20160202,Open,Tuesday
5440,20160203,Open,Wednesday
5441,20160204,Open,Thursday
5442,20160205,Open,Friday
5443,20160210,Open,Wednesday
5444,20160211,Open,Thursday
5445,20160212,Open,Friday
5446,20160215,Open,Monday
5447,20160216,Open,Tuesday
5448,20160217,Open,Wednesday
5449,20160218,Open,Thursday
5450,20160219,Open,Friday
5451,20160222,Open,Monday
5452,20160223,Open,Tuesday
5453,20160224,Open,Wednesday
5454,20160225,Open,Thursday
5455,20160226,Open,Friday
5456,20160229,Open,Monday
5457,20160301,Open,Tuesday
5458,20160302,Open,Wednesday
5459,20160303,Open,Thursday
5460,20160304,Open,Friday
5461,20160307,Open,Monday
5462,20160308,Open,Tuesday
5463,20160309,Open,Wednesday
5464,20160310,Open,Thursday
5465,20160311,Open,Friday
5466,20160314,Open,Monday
5467,20160315,Open,Tuesday
5468,20160316,Open,Wednesday
5469,20160317,Open,Thursday
5470,20160318,Open,Friday
5471,20160321,Open,Monday
5472,20160322,Open,Tuesday
5473,20160323,Open,Wednesday
5474,20160324,Open,Thursday
5475,20160325,Open,Friday
5476,20160328,Open,Monday
5477,20160329,Open,Tuesday
5478,20160330,Open,Wednesday
5479,20160331,Open,Thursday
5480,20160401,Open,Friday
5481,20160404,Open,Monday
5482,20160405,Open,Tuesday
5483,20160406,Open,Wednesday
5484,20160407,Open,Thursday
5485,20160408,Open,Friday
5486,20160411,Open,Monday
5487,20160412,Open,Tuesday
5488,20160413,Open,Wednesday
5489,20160414,Open,Thursday
5490,20160415,Open,Friday
5491,20160418,Open,Monday
5492,20160419,Open,Tuesday
5493,20160420,Open,Wednesday
5494,20160421,Open,Thursday
5495,20160422,Open,Friday
5496,20160425,Open,Monday
5497,20160426,Open,Tuesday
5498,20160427,Open,Wednesday
5499,20160428,Open,Thursday
5500,20160429,Open,Friday
5501,20160503,Open,Tuesday
5502,20160504,Open,Wednesday
5503,20160505,Open,Thursday
5504,20160506,Open,Friday
5505,20160509,Open,Monday
5506,20160510,Open,Tuesday
5507,20160511,Open,Wednesday
5508,20160512,Open,Thursday
5509,20160513,Open,Friday
5510,20160516,Open,Monday
5511,20160517,Open,Tuesday
5512,20160518,Open,Wednesday
5513,20160519,Open,Thursday
5514,20160520,Open,Friday
5515,20160523,Open,Monday
5516,20160524,Open,Tuesday
5517,20160525,Open,Wednesday
5518,20160526,Open,Thursday
5519,20160527,Open,Friday
5520,20160530,Open,Monday
5521,20160531,Open,Tuesday
5522,20160601,Open,Wednesday
5523,20160602,Open,Thursday
5524,20160603,Open,Friday
5525,20160606,Open,Monday
5526,20160607,Open,Tuesday
5527,20160608,Open,Wednesday
5528,20160609,Open,Thursday
5529,20160610,Open,Friday
5530,20160613,Open,Monday
5531,20160614,Open,Tuesday
5532,20160615,Open,Wednesday
5533,20160616,Open,Thursday
5534,20160617,Open,Friday
5535,20160620,Open,Monday
5536,20160621,Open,Tuesday
5537,20160623,Open,Thursday
5538,20160624,Open,Friday
5539,20160627,Open,Monday
5540,20160628,Open,Tuesday
5541,20160629,Open,Wednesday
5542,20160630,Open,Thursday
5543,20160701,Open,Friday
5544,20160704,Open,Monday
5545,20160705,Open,Tuesday
5546,20160708,Open,Friday
5547,20160711,Open,Monday
5548,20160712,Open,Tuesday
5549,20160713,Open,Wednesday
5550,20160714,Open,Thursday
5551,20160715,Open,Friday
5552,20160718,Open,Monday
5553,20160719,Open,Tuesday
5554,20160720,Open,Wednesday
5555,20160721,Open,Thursday
5556,20160722,Open,Friday
5557,20160725,Open,Monday
5558,20160726,Open,Tuesday
5559,20160727,Open,Wednesday
5560,20160728,Open,Thursday
5561,20160729,Open,Friday
5562,20160801,Open,Monday
5563,20160802,Open,Tuesday
5564,20160803,Open,Wednesday
5565,20160804,Open,Thursday
5566,20160805,Open,Friday
5567,20160808,Open,Monday
5568,20160809,Open,Tuesday
5569,20160810,Open,Wednesday
5570,20160811,Open,Thursday
5571,20160812,Open,Friday
5572,20160815,Open,Monday
5573,20160816,Open,Tuesday
5574,20160817,Open,Wednesday
5575,20160818,Open,Thursday
5576,20160819,Open,Friday
5577,20160822,Open,Monday
5578,20160823,Open,Tuesday
5579,20160824,Open,Wednesday
5580,20160825,Open,Thursday
5581,20160826,Open,Friday
5582,20160829,Open,Monday
5583,20160830,Open,Tuesday
5584,20160901,Open,Thursday
5585,20160902,Open,Friday
5586,20160905,Open,Monday
5587,20160906,Open,Tuesday
5588,20160907,Open,Wednesday
5589,20160908,Open,Thursday
5590,20160909,Open,Friday
5591,20160913,Open,Tuesday
5592,20160914,Open,Wednesday
5593,20160915,Open,Thursday
5594,20160919,Open,Monday
5595,20160920,Open,Tuesday
5596,20160921,Open,Wednesday
5597,20160922,Open,Thursday
5598,20160923,Open,Friday
5599,20160926,Open,Monday
5600,20160927,Open,Tuesday
5601,20160928,Open,Wednesday
5602,20160929,Open,Thursday
5603,20160930,Open,Friday
5604,20161004,Open,Tuesday
5605,20161005,Open,Wednesday
5606,20161006,Open,Thursday
5607,20161007,Open,Friday
5608,20161010,Open,Monday
5609,20161011,Open,Tuesday
5610,20161012,Open,Wednesday
5611,20161013,Open,Thursday
5612,20161014,Open,Friday
5613,20161017,Open,Monday
5614,20161018,Open,Tuesday
5615,20161019,Open,Wednesday
5616,20161020,Open,Thursday
5617,20161021,Open,Friday
5618,20161024,Open,Monday
5619,20161025,Open,Tuesday
5620,20161026,Open,Wednesday
5621,20161027,Open,Thursday
5622,20161028,Open,Friday
5623,20161031,Open,Monday
5624,20161101,Open,Tuesday
5625,20161102,Open,Wednesday
5626,20161103,Open,Thursday
5627,20161104,Open,Friday
5628,20161107,Open,Monday
5629,20161108,Open,Tuesday
5630,20161109,Open,Wednesday
5631,20161110,Open,Thursday
5632,20161111,Open,Friday
5633,20161114,Open,Monday
5634,20161115,Open,Tuesday
5635,20161116,Open,Wednesday
5636,20161117,Open,Thursday
5637,20161118,Open,Friday
5638,20161121,Open,Monday
5639,20161122,Open,Tuesday
5640,20161123,Open,Wednesday
5641,20161124,Open,Thursday
5642,20161125,Open,Friday
5643,20161128,Open,Monday
5644,20161129,Open,Tuesday
5645,20161130,Open,Wednesday
5646,20161201,Open,Thursday
5647,20161202,Open,Friday
5648,20161205,Open,Monday
5649,20161206,Open,Tuesday
5650,20161207,Open,Wednesday
5651,20161208,Open,Thursday
5652,20161209,Open,Friday
5653,20161213,Open,Tuesday
5654,20161214,Open,Wednesday
5655,20161215,Open,Thursday
