Unnamed: 0,Buy,BuyVolume,Change,ChangePercentage,Close,Code,Company,Date,High,LACP,Low,Market,Open,Remark,Sector,Sell,SellVolume,Time,Volume,BursaURL
725,0.820,487,-0.005,-0.60,0.825,'5401,TROPICANA CORPORATION BERHAD,24 Oct 2019,0.830,0.83,0.820,MAIN MARKET,0.825,s,PROPERTY,0.825,664,05:00PM,"2,796",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5401
726,0.900,60,0.005,+0.56,0.905,'9059,TSH RESOURCES BERHAD,24 Oct 2019,0.910,0.9,0.900,MAIN MARKET,0.910,s,PLANTATION,0.905,79,05:00PM,544,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9059
727,0.355,200,-,-,-,'5042,TSR CAPITAL BERHAD,24 Oct 2019,-,0.36,-,MAIN MARKET,-,s,CONSTRUCTION,0.390,27,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5042
728,0.590,234,0.005,+0.85,0.590,'5230,TUNE PROTECT GROUP BERHAD,24 Oct 2019,0.600,0.585,0.585,MAIN MARKET,0.590,s,FINANCIAL SERVICES,0.595,"1,187",05:00PM,"7,039",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5230
729,0.600,39,-,-,-,'5167,TURBO-MECH BERHAD,24 Oct 2019,-,0.6,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.630,30,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5167
730,0.100,"1,050",-,-,-,'4359,TURIYA BERHAD,24 Oct 2019,-,0.1,-,MAIN MARKET,-,s,TECHNOLOGY,0.120,228,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4359
731,2.810,"2,893",0.010,+0.36,2.810,'7100,UCHI TECHNOLOGIES BERHAD,24 Oct 2019,2.830,2.8,2.810,MAIN MARKET,2.820,s,INDUSTRIAL PRODUCTS & SERVICES,2.820,157,05:00PM,"1,318",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7100
732,3.150,50,-0.020,-0.63,3.160,'1368,UEM EDGENTA BERHAD,24 Oct 2019,3.180,3.18,3.100,MAIN MARKET,3.100,s,INDUSTRIAL PRODUCTS & SERVICES,3.160,"2,757",05:00PM,"2,356",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1368
733,0.680,"2,418",-0.005,-0.72,0.685,'5148,UEM SUNRISE BERHAD,24 Oct 2019,0.690,0.69,0.680,MAIN MARKET,0.690,s,PROPERTY,0.685,21,05:00PM,"9,603",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5148
734,1.900,19,0.030,+1.58,1.930,'7137,UMS HOLDINGS BERHAD,24 Oct 2019,1.930,1.9,1.910,MAIN MARKET,1.910,s,INDUSTRIAL PRODUCTS & SERVICES,1.970,20,05:00PM,47,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7137
735,0.840,500,-,-,-,'7227,UMS-NEIKEN GROUP BERHAD,24 Oct 2019,-,0.88,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.880,250,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7227
736,4.410,5,-0.020,-0.45,4.430,'4588,UMW HOLDINGS BERHAD,24 Oct 2019,4.540,4.45,4.390,MAIN MARKET,4.460,s,CONSUMER PRODUCTS & SERVICES,4.430,185,05:00PM,"2,872",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4588
737,1.220,602,-0.020,-1.61,1.220,'7091,UNIMECH GROUP BERHAD,24 Oct 2019,1.240,1.24,1.220,MAIN MARKET,1.240,s,INDUSTRIAL PRODUCTS & SERVICES,1.240,181,05:00PM,410,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7091
738,2.640,64,0.140,+5.58,2.650,'5005,UNISEM (M) BERHAD,24 Oct 2019,2.680,2.51,2.510,MAIN MARKET,2.510,s,TECHNOLOGY,2.650,36,05:00PM,"5,857",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5005
739,5.170,125,0.010,+0.19,5.170,'2593,UNITED MALACCA BERHAD,24 Oct 2019,5.170,5.16,5.160,MAIN MARKET,5.160,s,PLANTATION,5.180,13,05:00PM,395,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2593
740,24.980,8,-,-,24.980,'2089,UNITED PLANTATIONS BERHAD,24 Oct 2019,24.980,24.98,24.880,MAIN MARKET,24.880,s,PLANTATION,25.000,53,05:00PM,7,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2089
741,0.565,11,0.005,+0.89,0.565,'7133,UNITED U-LI CORPORATION BERHAD,24 Oct 2019,0.565,0.56,0.545,MAIN MARKET,0.545,s,INDUSTRIAL PRODUCTS & SERVICES,0.570,420,05:00PM,"2,130",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7133
742,1.970,"1,905",0.010,+0.51,1.980,'5200,UOA DEVELOPMENT BHD,24 Oct 2019,1.980,1.97,1.970,MAIN MARKET,1.970,s,PROPERTY,1.980,504,05:00PM,"2,168",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5200
743,1.210,645,-,-,1.220,'5110,UOA REAL ESTATE INVESTMENT TRUST,24 Oct 2019,1.220,1.22,1.220,MAIN MARKET,1.220,s,REAL ESTATE INVESTMENT TRUSTS,1.220,234,05:00PM,536,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5110
744,2.200,14,-,-,2.200,'7757,UPA CORPORATION BHD,24 Oct 2019,2.200,2.2,2.190,MAIN MARKET,2.200,s,CONSUMER PRODUCTS & SERVICES,2.210,50,05:00PM,116,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7757
745,2.070,"3,306",0.060,+2.99,2.070,'5292,UWC BERHAD,24 Oct 2019,2.070,2.01,2.030,MAIN MARKET,2.040,s,TECHNOLOGY,2.080,"2,264",05:00PM,"44,528",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5292
746,1.110,254,0.030,+2.78,1.110,'7250,UZMA BERHAD,24 Oct 2019,1.140,1.08,1.100,MAIN MARKET,1.110,s,ENERGY,1.120,"2,107",05:00PM,"157,369",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7250
747,1.360,"1,381",-0.010,-0.72,1.370,'6963,V.S. INDUSTRY BERHAD,24 Oct 2019,1.400,1.38,1.360,MAIN MARKET,1.390,s,INDUSTRIAL PRODUCTS & SERVICES,1.370,"1,992",05:00PM,"47,715",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6963
748,0.340,"129,140",-0.010,-2.82,0.345,'5243,VELESTO ENERGY BERHAD,24 Oct 2019,0.360,0.355,0.345,MAIN MARKET,0.355,s,ENERGY,0.345,"50,855",05:00PM,"493,394",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5243
749,0.285,288,-0.010,-3.39,0.285,'4995,VERSATILE CREATIVE BERHAD,24 Oct 2019,0.285,0.295,0.285,MAIN MARKET,0.285,s,INDUSTRIAL PRODUCTS & SERVICES,0.300,125,05:00PM,5,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4995
750,0.905,219,0.005,+0.55,0.910,'7240,VERTICE BERHAD,24 Oct 2019,0.910,0.905,0.900,MAIN MARKET,0.910,s,CONSUMER PRODUCTS & SERVICES,0.910,569,05:00PM,"6,794",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7240
751,8.050,1,-0.040,-0.49,8.070,'0097,VITROX CORPORATION BERHAD,24 Oct 2019,8.090,8.11,8.050,MAIN MARKET,8.050,s,TECHNOLOGY,8.070,100,05:00PM,484,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0097
752,0.865,"1,300",-,-,0.865,'7070,VIZIONE HOLDINGS BERHAD,24 Oct 2019,0.875,0.865,0.865,MAIN MARKET,0.865,s,CONSTRUCTION,0.870,200,05:00PM,"3,541",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7070
753,1.030,505,-0.010,-0.96,1.030,'5162,VSTECS BERHAD,24 Oct 2019,1.030,1.04,1.030,MAIN MARKET,1.030,s,TECHNOLOGY,1.040,555,05:00PM,565,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5162
754,1.130,"1,580",0.020,+1.77,1.150,'5142,WAH SEONG CORPORATION BERHAD,24 Oct 2019,1.170,1.13,1.110,MAIN MARKET,1.140,s,ENERGY,1.150,"2,974",05:00PM,"61,616",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5142
755,0.885,246,0.005,+0.56,0.895,'7203,WANG-ZHENG BERHAD,24 Oct 2019,0.900,0.89,0.885,MAIN MARKET,0.885,s,CONSUMER PRODUCTS & SERVICES,0.895,10,05:00PM,246,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7203
756,1.800,50,-,-,-,'5016,WARISAN TC HOLDINGS BERHAD,24 Oct 2019,-,1.79,-,MAIN MARKET,-,s,CONSUMER PRODUCTS & SERVICES,2.100,1,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5016
757,0.470,100,-,-,-,'7226,WATTA HOLDING BERHAD,24 Oct 2019,-,0.5,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.500,69,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7226
758,0.330,"1,961",-0.010,-2.94,0.330,'3565,WCE HOLDINGS BERHAD,24 Oct 2019,0.350,0.34,0.330,MAIN MARKET,0.340,s,CONSTRUCTION,0.340,150,05:00PM,"13,182",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3565
759,0.890,411,0.015,+1.69,0.900,'9679,WCT HOLDINGS BERHAD,24 Oct 2019,0.900,0.885,0.885,MAIN MARKET,0.885,s,CONSTRUCTION,0.900,5,05:00PM,"7,215",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9679
760,1.140,829,-,-,1.140,'7231,WELLCALL HOLDINGS BERHAD,24 Oct 2019,1.140,1.14,1.140,MAIN MARKET,1.140,s,INDUSTRIAL PRODUCTS & SERVICES,1.160,192,05:00PM,150,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7231
761,4.280,318,0.020,+0.47,4.300,'5246,WESTPORTS HOLDINGS BERHAD,24 Oct 2019,4.320,4.28,4.270,MAIN MARKET,4.270,s,TRANSPORTATION & LOGISTICS,4.300,"2,007",05:00PM,"41,252",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5246
762,1.100,5,-,-,1.130,'5009,WHITE HORSE BERHAD,24 Oct 2019,1.130,1.13,1.100,MAIN MARKET,1.100,s,INDUSTRIAL PRODUCTS & SERVICES,1.130,30,05:00PM,145,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5009
763,0.490,50,-,-,-,'7692,WIDETECH (MALAYSIA) BERHAD,24 Oct 2019,-,0.565,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.860,5,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7692
764,0.430,990,-0.005,-1.15,0.430,'0008,WILLOWGLEN MSC BERHAD,24 Oct 2019,0.440,0.435,0.430,MAIN MARKET,0.440,s,TECHNOLOGY,0.435,168,05:00PM,"2,320",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0008
765,0.070,"2,646",-,-,0.070,'6378,WMG HOLDINGS BERHAD,24 Oct 2019,0.070,0.07,0.070,MAIN MARKET,0.070,s,PROPERTY,0.080,813,05:00PM,39,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6378
766,0.435,20,-,-,0.450,'7050,WONG ENGINEERING CORPORATION BERHAD,24 Oct 2019,0.450,0.45,0.450,MAIN MARKET,0.450,s,INDUSTRIAL PRODUCTS & SERVICES,0.455,98,05:00PM,888,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7050
767,0.530,100,-,-,-,'7025,WOODLANDOR HOLDINGS BHD,24 Oct 2019,-,0.6,-,MAIN MARKET,-,s,INDUSTRIAL PRODUCTS & SERVICES,0.590,599,05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7025
768,0.475,84,-0.015,-3.06,0.475,'4243,WTK HOLDINGS BERHAD,24 Oct 2019,0.490,0.49,0.475,MAIN MARKET,0.480,s,INDUSTRIAL PRODUCTS & SERVICES,0.480,97,05:00PM,"1,956",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4243
769,0.245,"3,136",0.010,+4.17,0.250,'7245,WZ SATU BERHAD,24 Oct 2019,0.260,0.24,0.240,MAIN MARKET,0.240,s,INDUSTRIAL PRODUCTS & SERVICES,0.250,647,05:00PM,"36,751",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7245
770,0.550,190,0.030,+5.66,0.560,'7121,XIAN LENG HOLDINGS BERHAD,24 Oct 2019,0.560,0.53,0.535,MAIN MARKET,0.535,s,CONSUMER PRODUCTS & SERVICES,0.560,373,05:00PM,"6,387",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7121
771,0.075,"63,265",-,-,0.075,'5156,XIDELANG HOLDINGS LTD,24 Oct 2019,0.080,0.075,0.075,MAIN MARKET,0.080,s,CONSUMER PRODUCTS & SERVICES,0.080,569,05:00PM,"2,581",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5156
772,0.505,1,-,-,0.510,'5267,XIN HWA HOLDINGS BERHAD,24 Oct 2019,0.520,0.51,0.500,MAIN MARKET,0.510,s,TRANSPORTATION & LOGISTICS,0.510,"1,063",05:00PM,"17,566",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5267
773,0.700,20,0.070,+9.46,0.810,'7003,Y&G CORPORATION BHD,24 Oct 2019,0.810,0.74,0.740,MAIN MARKET,0.740,s,PROPERTY,0.910,55,05:00PM,172,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7003
774,2.250,234,-0.010,-0.44,2.250,'7178,Y.S.P.SOUTHEAST ASIA HOLDING BERHAD,24 Oct 2019,2.270,2.26,2.250,MAIN MARKET,2.260,s,HEALTH CARE,2.270,1,05:00PM,325,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7178
775,2.160,398,-0.030,-1.37,2.160,'5584,YEE LEE CORPORATION BHD,24 Oct 2019,2.180,2.19,2.160,MAIN MARKET,2.180,s,CONSUMER PRODUCTS & SERVICES,2.180,210,05:00PM,920,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5584
776,0.585,186,-0.010,-1.67,0.590,'5048,YI-LAI BERHAD,24 Oct 2019,0.590,0.6,0.585,MAIN MARKET,0.585,s,INDUSTRIAL PRODUCTS & SERVICES,0.600,177,05:00PM,16,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5048
777,6.990,236,-,-,7.000,'7293,YINSON HOLDINGS BERHAD,24 Oct 2019,7.030,7.0,6.990,MAIN MARKET,7.010,s,ENERGY,7.000,734,05:00PM,"13,383",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7293
778,0.100,706,-,-,0.100,'7020,YKGI HOLDINGS BERHAD,24 Oct 2019,0.100,0.1,0.100,MAIN MARKET,0.100,s,INDUSTRIAL PRODUCTS & SERVICES,0.105,"4,995",05:00PM,444,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7020
779,0.195,300,-,-,0.210,'7014,YLI HOLDINGS BERHAD,24 Oct 2019,0.210,0.21,0.210,MAIN MARKET,0.210,s,INDUSTRIAL PRODUCTS & SERVICES,0.220,320,05:00PM,300,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7014
780,2.550,57,-,-,2.560,'3158,YNH PROPERTY BERHAD,24 Oct 2019,2.570,2.56,2.490,MAIN MARKET,2.520,s,PROPERTY,2.560,1,05:00PM,"1,639",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3158
781,0.185,"16,403",-,-,0.185,'7066,YONG TAI BERHAD,24 Oct 2019,0.190,0.185,0.185,MAIN MARKET,0.185,s,PROPERTY,0.190,500,05:00PM,"13,306",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7066
782,0.985,4,0.030,+3.03,1.020,'5159,YOONG ONN CORPORATION BERHAD,24 Oct 2019,1.020,0.99,0.985,MAIN MARKET,0.990,s,CONSUMER PRODUCTS & SERVICES,1.020,66,05:00PM,302,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5159
783,0.935,"1,314",-,-,0.935,'4677,YTL CORPORATION BERHAD,24 Oct 2019,0.940,0.935,0.930,MAIN MARKET,0.935,s,UTILITIES,0.940,300,05:00PM,"32,959",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4677
784,1.320,"1,698",0.010,+0.76,1.330,'5109,YTL HOSPITALITY REIT,24 Oct 2019,1.340,1.32,1.310,MAIN MARKET,1.320,s,REAL ESTATE INVESTMENT TRUSTS,1.330,595,05:00PM,"5,544",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5109
785,0.740,"6,131",0.010,+1.37,0.740,'6742,YTL POWER INTERNATIONAL BHD,24 Oct 2019,0.745,0.73,0.730,MAIN MARKET,0.735,s,UTILITIES,0.745,677,05:00PM,"75,514",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6742
786,0.345,"2,200",-0.005,-1.41,0.350,'7028,ZECON BERHAD,24 Oct 2019,0.360,0.355,0.350,MAIN MARKET,0.350,s,CONSTRUCTION,0.350,393,05:00PM,"6,125",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7028
787,0.070,"34,740",0.005,+7.14,0.075,'2283,ZELAN BERHAD,24 Oct 2019,0.080,0.07,0.075,MAIN MARKET,0.075,s,CONSTRUCTION,0.075,54,05:00PM,"15,611",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2283
788,1.530,880,0.010,+0.66,1.530,'5131,ZHULIAN CORPORATION BERHAD,24 Oct 2019,1.550,1.52,1.520,MAIN MARKET,1.520,s,CONSUMER PRODUCTS & SERVICES,1.540,143,05:00PM,88,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5131
789,0.240,320,-,-,-,'0122,ADVANCE INFORMATION MARKETING BERHAD,24 Oct 2019,-,0.26,-,ACE MARKET,-,-,INDUSTRIAL PRODUCTS & SERVICES,0.500,"4,500",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0122
790,0.285,"13,361",-,-,0.290,'0181,AEMULUS HOLDINGS BERHAD,24 Oct 2019,0.295,0.29,0.285,ACE MARKET,0.290,-,TECHNOLOGY,0.290,"2,062",05:00PM,"22,530",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0181
791,0.050,"2,401",-,-,-,'0048,ANCOM LOGISTICS BERHAD,24 Oct 2019,-,0.05,-,ACE MARKET,-,-,TRANSPORTATION & LOGISTICS,0.065,"2,988",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0048
792,0.110,"5,030",-0.005,-4.35,0.110,'0119,APPASIA BERHAD,24 Oct 2019,0.115,0.115,0.110,ACE MARKET,0.115,-,TECHNOLOGY,0.115,"2,073",05:00PM,"4,903",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0119
793,0.135,"4,550",-0.005,-3.57,0.135,'0068,ASDION BERHAD,24 Oct 2019,0.140,0.14,0.135,ACE MARKET,0.140,-,TECHNOLOGY,0.140,694,05:00PM,"3,076",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0068
794,0.065,"7,315",0.005,+7.69,0.070,'0105,ASIA POLY HOLDINGS BERHAD,24 Oct 2019,0.070,0.065,0.070,ACE MARKET,0.070,-,INDUSTRIAL PRODUCTS & SERVICES,0.070,"3,655",05:00PM,"1,246",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0105
795,0.065,"114,590",0.005,+7.69,0.070,'0072,AT SYSTEMATIZATION BERHAD,24 Oct 2019,0.075,0.065,0.070,ACE MARKET,0.070,-,INDUSTRIAL PRODUCTS & SERVICES,0.070,"3,256",05:00PM,"232,293",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0072
796,0.515,793,0.005,+0.98,0.515,'0098,BAHVEST RESOURCES BERHAD,24 Oct 2019,0.530,0.51,0.510,ACE MARKET,0.515,s,CONSUMER PRODUCTS & SERVICES,0.520,"5,482",05:00PM,"57,727",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0098
797,0.150,"10,079",-,-,0.155,'0187,BCM ALLIANCE BERHAD,24 Oct 2019,0.155,0.155,0.150,ACE MARKET,0.155,-,INDUSTRIAL PRODUCTS & SERVICES,0.155,"3,925",05:00PM,"3,300",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0187
798,0.380,"2,258",0.015,+4.11,0.380,'0195,BINASAT COMMUNICATIONS BERHAD,24 Oct 2019,0.390,0.365,0.365,ACE MARKET,0.365,-,TELECOMMUNICATIONS & MEDIA,0.385,"3,972",05:00PM,"60,804",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0195
799,0.190,50,-,-,0.190,'0179,BIOALPHA HOLDINGS BERHAD,24 Oct 2019,0.195,0.19,0.185,ACE MARKET,0.190,-,CONSUMER PRODUCTS & SERVICES,0.195,"13,037",05:00PM,"15,484",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0179
800,0.230,"1,300",0.020,+9.30,0.235,'0011,BRITE-TECH BERHAD,24 Oct 2019,0.235,0.215,0.215,ACE MARKET,0.215,-,UTILITIES,0.235,"3,229",05:00PM,"13,917",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0011
801,0.210,54,0.005,+2.44,0.210,'0191,CABNET HOLDINGS BERHAD,24 Oct 2019,0.215,0.205,0.210,ACE MARKET,0.210,-,TECHNOLOGY,0.215,280,05:00PM,250,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0191
802,0.145,250,-0.005,-3.33,0.145,'0163,CAREPLUS GROUP BERHAD,24 Oct 2019,0.145,0.15,0.145,ACE MARKET,0.145,-,HEALTH CARE,0.150,570,05:00PM,450,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0163
803,0.075,"3,600",-,-,0.080,'0102,CONNECTCOUNTY HOLDINGS BERHAD,24 Oct 2019,0.080,0.08,0.080,ACE MARKET,0.080,-,INDUSTRIAL PRODUCTS & SERVICES,0.080,"1,300",05:00PM,300,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0102
804,0.140,"14,854",-,-,0.140,'0152,DGB ASIA BERHAD,24 Oct 2019,0.150,0.14,0.135,ACE MARKET,0.140,-,TECHNOLOGY,0.145,"4,198",05:00PM,"68,720",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0152
805,0.095,"4,270",-,-,0.100,'0131,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,24 Oct 2019,0.100,0.1,0.095,ACE MARKET,0.100,-,TECHNOLOGY,0.100,"34,171",05:00PM,"5,150",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0131
806,0.180,"1,745",0.005,+2.86,0.180,'0205,DPI HOLDINGS BERHAD,24 Oct 2019,0.180,0.175,0.175,ACE MARKET,0.175,-,CONSUMER PRODUCTS & SERVICES,0.185,"3,683",05:00PM,"3,215",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0205
807,0.010,"863,793",-,-,0.015,'0154,EA HOLDINGS BERHAD,24 Oct 2019,0.015,0.015,0.010,ACE MARKET,0.010,-,TECHNOLOGY,0.015,"433,854",05:00PM,"26,729",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0154
808,0.030,"289,832",-,-,0.030,'0107,EDUSPEC HOLDINGS BERHAD,24 Oct 2019,0.035,0.03,0.030,ACE MARKET,0.035,-,TECHNOLOGY,0.035,"64,051",05:00PM,"3,948",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0107
809,0.165,400,-,-,-,'0100,ES CERAMICS TECHNOLOGY BHD,24 Oct 2019,-,0.175,-,ACE MARKET,-,-,INDUSTRIAL PRODUCTS & SERVICES,0.180,"2,413",05:00PM,-,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0100
810,0.200,350,0.010,+5.00,0.210,'0190,EVERSAFE RUBBER BERHAD,24 Oct 2019,0.210,0.2,0.200,ACE MARKET,0.200,-,INDUSTRIAL PRODUCTS & SERVICES,0.210,576,05:00PM,220,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0190
811,0.050,22,-,-,0.050,'0150,FINTEC GLOBAL BERHAD,24 Oct 2019,0.050,0.05,0.050,ACE MARKET,0.050,-,FINANCIAL SERVICES,0.055,"39,521",05:00PM,"9,578",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0150
812,0.360,"9,146",-0.015,-4.00,0.360,'0116,FOCUS DYNAMICS GROUP BERHAD,24 Oct 2019,0.380,0.375,0.360,ACE MARKET,0.375,-,CONSUMER PRODUCTS & SERVICES,0.365,890,05:00PM,"120,627",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0116
813,0.340,"1,245",-,-,0.345,'0157,FOCUS POINT HOLDINGS BERHAD,24 Oct 2019,0.345,0.345,0.340,ACE MARKET,0.345,-,CONSUMER PRODUCTS & SERVICES,0.350,"1,049",05:00PM,"1,035",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0157
814,0.065,30,-,-,0.065,'0045,G NEPTUNE BERHAD,24 Oct 2019,0.065,0.065,0.065,ACE MARKET,0.065,-,TECHNOLOGY,0.070,"8,115",05:00PM,"3,970",http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0045
