Unnamed: 0,Market,Sector,Code,Change,ChangePercentage,Volume,BuyVolume,Buy,Sell,SellVolume,LACP,Open,High,Low,Remark,Date,Time,Close,Company,BursaURL
725,MAIN MARKET,PROPERTY,'5401,-,-,"1,410",87,0.825,0.83,"1,930",0.83,0.82,0.83,0.82,s,18-Oct-19,05:00PM,0.83,TROPICANA CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5401
726,MAIN MARKET,PLANTATION,'9059,-,-,811,119,0.885,0.9,300,0.885,0.89,0.895,0.885,s,18-Oct-19,05:00PM,0.885,TSH RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9059
727,MAIN MARKET,CONSTRUCTION,'5042,0.01,2.7,35,5,0.38,0.4,27,0.37,0.38,0.38,0.38,s,18-Oct-19,05:00PM,0.38,TSR CAPITAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5042
728,MAIN MARKET,FINANCIAL SERVICES,'5230,0.015,2.54,"32,687","1,512",0.6,0.605,"1,804",0.59,0.595,0.61,0.595,s,18-Oct-19,05:00PM,0.605,TUNE PROTECT GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5230
729,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5167,-,-,-,20,0.605,0.635,25,0.635,-,-,-,s,18-Oct-19,05:00PM,-,TURBO-MECH BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5167
730,MAIN MARKET,TECHNOLOGY,'4359,-,-,-,"1,050",0.1,0.12,208,0.1,-,-,-,s,18-Oct-19,05:00PM,-,TURIYA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4359
731,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7100,0.04,1.48,"19,729","1,276",2.74,2.77,10,2.7,2.71,2.77,2.71,s,18-Oct-19,05:00PM,2.74,UCHI TECHNOLOGIES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7100
732,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'1368,-,-,357,3,3.29,3.3,150,3.29,3.3,3.3,3.29,s,18-Oct-19,05:00PM,3.29,UEM EDGENTA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=1368
733,MAIN MARKET,PROPERTY,'5148,-0.01,-1.43,"10,675",765,0.685,0.69,570,0.7,0.71,0.71,0.685,s,18-Oct-19,05:00PM,0.69,UEM SUNRISE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5148
734,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7137,-0.01,-0.53,50,50,1.89,1.97,20,1.9,1.88,1.9,1.88,s,18-Oct-19,05:00PM,1.89,UMS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7137
735,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7227,-,-,-,70,0.835,0.9,30,0.88,-,-,-,s,18-Oct-19,05:00PM,-,UMS-NEIKEN GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7227
736,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'4588,-0.03,-0.66,"1,396",29,4.5,4.56,1,4.53,4.55,4.57,4.5,s,18-Oct-19,05:00PM,4.5,UMW HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4588
737,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7091,-0.01,-0.81,379,211,1.23,1.25,375,1.24,1.23,1.23,1.23,s,18-Oct-19,05:00PM,1.23,UNIMECH GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7091
738,MAIN MARKET,TECHNOLOGY,'5005,-0.02,-0.78,"23,202",19,2.55,2.56,"3,914",2.58,2.62,2.72,2.56,s,18-Oct-19,05:00PM,2.56,UNISEM (M) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5005
739,MAIN MARKET,PLANTATION,'2593,-,-,85,65,5.12,5.13,10,5.12,5.12,5.12,5.12,s,18-Oct-19,05:00PM,5.12,UNITED MALACCA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2593
740,MAIN MARKET,PLANTATION,'2089,-0.22,-0.88,421,35,24.78,25,70,25.0,25,25,24.78,s,18-Oct-19,05:00PM,24.78,UNITED PLANTATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2089
741,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7133,-,-,"1,070",680,0.485,0.495,59,0.49,0.48,0.49,0.48,s,18-Oct-19,05:00PM,0.49,UNITED U-LI CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7133
742,MAIN MARKET,PROPERTY,'5200,0.01,0.53,"5,172",190,1.92,1.93,5,1.9,1.91,1.91,1.9,s,18-Oct-19,05:00PM,1.91,UOA DEVELOPMENT BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5200
743,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5110,-0.02,-1.63,961,"1,186",1.21,1.22,70,1.23,1.24,1.24,1.21,s,18-Oct-19,05:00PM,1.21,UOA REAL ESTATE INVESTMENT TRUST,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5110
744,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7757,-,-,20,20,2.18,2.28,35,2.2,2.2,2.2,2.2,s,18-Oct-19,05:00PM,2.2,UPA CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7757
745,MAIN MARKET,TECHNOLOGY,'5292,0.09,4.97,"63,610",857,1.9,1.91,681,1.81,1.84,1.94,1.84,s,18-Oct-19,05:00PM,1.9,UWC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5292
746,MAIN MARKET,ENERGY,'7250,-0.01,-0.97,"46,790",590,1.01,1.02,795,1.03,1.03,1.04,1,s,18-Oct-19,05:00PM,1.02,UZMA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7250
747,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'6963,-0.02,-1.48,"37,913","5,311",1.32,1.33,"1,577",1.35,1.34,1.35,1.33,s,18-Oct-19,05:00PM,1.33,V.S. INDUSTRY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6963
748,MAIN MARKET,ENERGY,'5243,-0.005,-1.49,"237,865","89,099",0.33,0.335,"23,132",0.335,0.335,0.34,0.325,s,18-Oct-19,05:00PM,0.33,VELESTO ENERGY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5243
749,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4995,-0.04,-12.7,99,"1,150",0.275,0.31,36,0.315,0.275,0.305,0.275,s,18-Oct-19,05:00PM,0.275,VERSATILE CREATIVE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4995
750,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7240,-0.01,-1.09,"7,053",18,0.9,0.91,117,0.92,0.905,0.92,0.9,s,18-Oct-19,05:00PM,0.91,VERTICE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7240
751,MAIN MARKET,TECHNOLOGY,'0097,-0.04,-0.48,"3,707",358,8.25,8.29,283,8.29,8.27,8.28,8.21,s,18-Oct-19,05:00PM,8.25,VITROX CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0097
752,MAIN MARKET,CONSTRUCTION,'7070,-,-,"5,868",403,0.88,0.885,"1,337",0.885,0.895,0.895,0.88,s,18-Oct-19,05:00PM,0.885,VIZIONE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7070
753,MAIN MARKET,TECHNOLOGY,'5162,-,-,-,430,1.02,1.03,528,1.03,-,-,-,s,18-Oct-19,05:00PM,-,VSTECS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5162
754,MAIN MARKET,ENERGY,'5142,0.02,2.06,"71,811",626,0.99,0.995,364,0.97,0.97,1,0.97,s,18-Oct-19,05:00PM,0.99,WAH SEONG CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5142
755,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7203,-,-,-,22,0.905,0.935,183,0.935,-,-,-,s,18-Oct-19,05:00PM,-,WANG-ZHENG BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7203
756,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5016,-,-,-,1,1.76,2.1,1,1.95,-,-,-,s,18-Oct-19,05:00PM,-,WARISAN TC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5016
757,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7226,-,-,-,50,0.44,0.49,39,0.5,-,-,-,s,18-Oct-19,05:00PM,-,WATTA HOLDING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7226
758,MAIN MARKET,CONSTRUCTION,'3565,-0.01,-2.33,"21,353",166,0.42,0.43,"1,728",0.43,0.435,0.445,0.42,s,18-Oct-19,05:00PM,0.42,WCE HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3565
759,MAIN MARKET,CONSTRUCTION,'9679,-0.045,-4.92,"44,070","4,078",0.87,0.88,232,0.915,0.91,0.915,0.87,s,18-Oct-19,05:00PM,0.87,WCT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=9679
760,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7231,0.01,0.88,"1,086",205,1.15,1.16,214,1.14,1.15,1.16,1.15,s,18-Oct-19,05:00PM,1.15,WELLCALL HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7231
761,MAIN MARKET,TRANSPORTATION & LOGISTICS,'5246,0.01,0.23,"64,634",998,4.35,4.4,"5,988",4.34,4.34,4.44,4.34,s,18-Oct-19,05:00PM,4.35,WESTPORTS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5246
762,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5009,-,-,100,50,1.12,1.14,84,1.14,1.14,1.14,1.14,s,18-Oct-19,05:00PM,1.14,WHITE HORSE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5009
763,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7692,-,-,-,50,0.51,0.7,200,0.565,-,-,-,s,18-Oct-19,05:00PM,-,WIDETECH (MALAYSIA) BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7692
764,MAIN MARKET,TECHNOLOGY,'0008,-0.015,-3.45,370,330,0.425,0.435,100,0.435,0.43,0.43,0.42,s,18-Oct-19,05:00PM,0.42,WILLOWGLEN MSC BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0008
765,MAIN MARKET,PROPERTY,'6378,-0.01,-12.5,26,"2,648",0.07,0.08,450,0.08,0.07,0.07,0.07,s,18-Oct-19,05:00PM,0.07,WMG HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6378
766,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7050,-0.02,-4.26,723,50,0.44,0.45,93,0.47,0.445,0.45,0.425,s,18-Oct-19,05:00PM,0.45,WONG ENGINEERING CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7050
767,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7025,-,-,-,50,0.53,0.59,599,0.6,-,-,-,s,18-Oct-19,05:00PM,-,WOODLANDOR HOLDINGS BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7025
768,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'4243,-,-,551,9,0.47,0.475,"5,125",0.475,0.475,0.475,0.47,s,18-Oct-19,05:00PM,0.475,WTK HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4243
769,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7245,-0.005,-1.75,"52,568","5,252",0.275,0.28,"4,038",0.285,0.29,0.29,0.27,s,18-Oct-19,05:00PM,0.28,WZ SATU BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7245
770,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'7121,-,-,-,150,0.365,0.38,350,0.375,-,-,-,s,18-Oct-19,05:00PM,-,XIAN LENG HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7121
771,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5156,-,-,"63,996","64,506",0.075,0.08,"7,784",0.08,0.08,0.08,0.075,s,18-Oct-19,05:00PM,0.08,XIDELANG HOLDINGS LTD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5156
772,MAIN MARKET,TRANSPORTATION & LOGISTICS,'5267,0.01,2,"23,517",333,0.51,0.515,"2,352",0.5,0.5,0.515,0.49,s,18-Oct-19,05:00PM,0.51,XIN HWA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5267
773,MAIN MARKET,PROPERTY,'7003,-,-,-,6,0.85,0.94,490,0.85,-,-,-,s,18-Oct-19,05:00PM,-,Y&G CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7003
774,MAIN MARKET,HEALTH CARE,'7178,0.01,0.44,575,535,2.26,2.3,10,2.25,2.24,2.27,2.24,s,18-Oct-19,05:00PM,2.26,Y.S.P.SOUTHEAST ASIA HOLDING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7178
775,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5584,-,-,-,20,2.19,2.2,571,2.19,-,-,-,s,18-Oct-19,05:00PM,-,YEE LEE CORPORATION BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5584
776,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'5048,-,-,-,300,0.59,0.6,757,0.6,-,-,-,s,18-Oct-19,05:00PM,-,YI-LAI BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5048
777,MAIN MARKET,ENERGY,'7293,-0.02,-0.28,"6,570",30,7.04,7.06,454,7.08,7.09,7.09,7.04,s,18-Oct-19,05:00PM,7.06,YINSON HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7293
778,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7020,-,-,850,"1,872",0.1,0.105,"3,870",0.1,0.1,0.105,0.1,s,18-Oct-19,05:00PM,0.1,YKGI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7020
779,MAIN MARKET,INDUSTRIAL PRODUCTS & SERVICES,'7014,-,-,-,50,0.195,0.205,200,0.205,-,-,-,s,18-Oct-19,05:00PM,-,YLI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7014
780,MAIN MARKET,PROPERTY,'3158,-0.01,-0.39,758,210,2.55,2.56,173,2.57,2.55,2.56,2.54,s,18-Oct-19,05:00PM,2.56,YNH PROPERTY BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=3158
781,MAIN MARKET,PROPERTY,'7066,-0.005,-2.5,"81,509","4,533",0.19,0.195,"12,722",0.2,0.2,0.205,0.19,s,18-Oct-19,05:00PM,0.195,YONG TAI BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7066
782,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5159,0.005,0.51,604,6,0.965,0.985,41,0.98,0.99,0.99,0.965,s,18-Oct-19,05:00PM,0.985,YOONG ONN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5159
783,MAIN MARKET,UTILITIES,'4677,-0.01,-1.05,"44,174","4,748",0.935,0.94,169,0.95,0.95,0.95,0.935,s,18-Oct-19,05:00PM,0.94,YTL CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=4677
784,MAIN MARKET,REAL ESTATE INVESTMENT TRUSTS,'5109,0.01,0.76,"15,499","5,094",1.32,1.33,920,1.31,1.32,1.33,1.32,s,18-Oct-19,05:00PM,1.32,YTL HOSPITALITY REIT,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5109
785,MAIN MARKET,PROPERTY,'2577,-,-,-,-,-,-,-,0.285,-,-,-,Ss,18-Oct-19,05:00PM,-,YTL LAND & DEVELOPMENT BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2577
786,MAIN MARKET,UTILITIES,'6742,-0.015,-2,"352,262","6,855",0.735,0.74,800,0.75,0.75,0.755,0.73,s,18-Oct-19,05:00PM,0.735,YTL POWER INTERNATIONAL BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=6742
787,MAIN MARKET,CONSTRUCTION,'7028,0.03,9.52,"43,620",239,0.345,0.35,"1,758",0.315,0.315,0.355,0.31,s,18-Oct-19,05:00PM,0.345,ZECON BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=7028
788,MAIN MARKET,CONSTRUCTION,'2283,-0.005,-6.67,"8,100","45,612",0.07,0.075,50,0.075,0.075,0.075,0.07,s,18-Oct-19,05:00PM,0.07,ZELAN BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=2283
789,MAIN MARKET,CONSUMER PRODUCTS & SERVICES,'5131,-0.01,-0.65,781,8,1.53,1.54,20,1.55,1.55,1.55,1.52,s,18-Oct-19,05:00PM,1.54,ZHULIAN CORPORATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=5131
790,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0122,-,-,-,320,0.24,0.5,"4,500",0.26,-,-,-,-,18-Oct-19,05:00PM,-,ADVANCE INFORMATION MARKETING BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0122
791,ACE MARKET,TECHNOLOGY,'0181,-,-,"40,401","8,926",0.29,0.295,"5,496",0.29,0.29,0.3,0.29,-,18-Oct-19,05:00PM,0.29,AEMULUS HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0181
792,ACE MARKET,TRANSPORTATION & LOGISTICS,'0048,-0.005,-9.09,540,"2,028",0.05,0.065,"5,008",0.055,0.055,0.06,0.05,-,18-Oct-19,05:00PM,0.05,ANCOM LOGISTICS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0048
793,ACE MARKET,TECHNOLOGY,'0119,0.005,4.76,"6,062","1,895",0.105,0.11,"1,900",0.105,0.105,0.11,0.105,-,18-Oct-19,05:00PM,0.11,APPASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0119
794,ACE MARKET,TECHNOLOGY,'0068,-,-,620,"5,790",0.14,0.15,418,0.145,0.145,0.145,0.145,-,18-Oct-19,05:00PM,0.145,ASDION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0068
795,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0105,-,-,950,"12,550",0.065,0.07,"3,733",0.065,0.065,0.065,0.065,-,18-Oct-19,05:00PM,0.065,ASIA POLY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0105
796,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0072,0.005,7.69,"180,327","135,736",0.065,0.07,"27,828",0.065,0.065,0.07,0.065,-,18-Oct-19,05:00PM,0.07,AT SYSTEMATIZATION BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0072
797,ACE MARKET,CONSUMER PRODUCTS & SERVICES,'0098,-0.015,-2.88,"59,408",84,0.505,0.51,"1,478",0.52,0.515,0.52,0.5,s,18-Oct-19,05:00PM,0.505,BAHVEST RESOURCES BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0098
798,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0187,-,-,"1,396","2,594",0.145,0.15,"5,144",0.145,0.145,0.145,0.145,-,18-Oct-19,05:00PM,0.145,BCM ALLIANCE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0187
799,ACE MARKET,TELECOMMUNICATIONS & MEDIA,'0195,-0.01,-2.6,"36,071","4,831",0.375,0.38,50,0.385,0.39,0.4,0.375,-,18-Oct-19,05:00PM,0.375,BINASAT COMMUNICATIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0195
800,ACE MARKET,CONSUMER PRODUCTS & SERVICES,'0179,-0.005,-2.56,"9,120","20,188",0.185,0.19,"1,105",0.195,0.195,0.195,0.185,-,18-Oct-19,05:00PM,0.19,BIOALPHA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0179
801,ACE MARKET,UTILITIES,'0011,-,-,780,320,0.215,0.22,"1,100",0.215,0.215,0.215,0.215,-,18-Oct-19,05:00PM,0.215,BRITE-TECH BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0011
802,ACE MARKET,TECHNOLOGY,'0191,0.01,5,444,120,0.205,0.21,"2,638",0.2,0.2,0.21,0.2,-,18-Oct-19,05:00PM,0.21,CABNET HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0191
803,ACE MARKET,HEALTH CARE,'0163,-0.005,-3.45,"1,000","3,000",0.14,0.145,"1,368",0.145,0.14,0.14,0.14,-,18-Oct-19,05:00PM,0.14,CAREPLUS GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0163
804,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0102,-,-,-,"1,420",0.08,0.085,"2,307",0.08,-,-,-,-,18-Oct-19,05:00PM,-,CONNECTCOUNTY HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0102
805,ACE MARKET,TECHNOLOGY,'0152,-0.005,-4,"46,230",850,0.12,0.13,539,0.125,0.125,0.13,0.115,-,18-Oct-19,05:00PM,0.12,DGB ASIA BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0152
806,ACE MARKET,TECHNOLOGY,'0131,-,-,"20,933","4,403",0.09,0.095,"17,056",0.09,0.09,0.09,0.09,-,18-Oct-19,05:00PM,0.09,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0131
807,ACE MARKET,CONSUMER PRODUCTS & SERVICES,'0205,0.01,6.25,"20,537","2,839",0.17,0.175,"7,165",0.16,0.16,0.175,0.16,-,18-Oct-19,05:00PM,0.17,DPI HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0205
808,ACE MARKET,TECHNOLOGY,'0154,-0.005,-33.33,"6,704","620,877",0.01,0.015,"498,895",0.015,0.01,0.01,0.01,-,18-Oct-19,05:00PM,0.01,EA HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0154
809,ACE MARKET,TECHNOLOGY,'0107,-0.005,-14.29,"10,756","339,414",0.03,0.035,"96,571",0.035,0.03,0.035,0.03,-,18-Oct-19,05:00PM,0.03,EDUSPEC HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0107
810,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0100,-,-,-,500,0.17,0.175,880,0.175,-,-,-,-,18-Oct-19,05:00PM,-,ES CERAMICS TECHNOLOGY BHD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0100
811,ACE MARKET,INDUSTRIAL PRODUCTS & SERVICES,'0190,-,-,-,140,0.2,0.22,100,0.23,-,-,-,-,18-Oct-19,05:00PM,-,EVERSAFE RUBBER BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0190
812,ACE MARKET,FINANCIAL SERVICES,'0150,-,-,"3,050","65,550",0.045,0.05,"23,281",0.045,0.045,0.045,0.045,-,18-Oct-19,05:00PM,0.045,FINTEC GLOBAL BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0150
813,ACE MARKET,CONSUMER PRODUCTS & SERVICES,'0116,-,-,"186,218",609,0.38,0.385,"2,135",0.38,0.38,0.41,0.37,-,18-Oct-19,05:00PM,0.38,FOCUS DYNAMICS GROUP BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0116
814,ACE MARKET,CONSUMER PRODUCTS & SERVICES,'0157,-,-,"1,511",317,0.34,0.345,10,0.345,0.345,0.345,0.34,-,18-Oct-19,05:00PM,0.345,FOCUS POINT HOLDINGS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0157
815,ACE MARKET,TECHNOLOGY,'0045,0.005,7.69,"1,393","8,107",0.065,0.07,"7,736",0.065,0.065,0.07,0.065,-,18-Oct-19,05:00PM,0.07,G NEPTUNE BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0045
816,ACE MARKET,CONSTRUCTION,'0206,0.01,4.08,"16,545","2,450",0.25,0.255,"2,400",0.245,0.245,0.26,0.245,-,18-Oct-19,05:00PM,0.255,GAGASAN NADI CERGAS BERHAD,http://www.bursamalaysia.com/market/listed-companies/list-of-companies/plc-profile.html?stock_code=0206
